0.07120554,0.3081814,1.291762
0.07207791,0.3150045,1.29245
0.0726424,0.3243932,1.29294
0.07038156,0.3318258,1.296607
0.07158998,0.3392348,1.298203
0.07280324,0.3456467,1.301651
0.0745374,0.3533258,1.302874
0.08003524,0.3603994,1.301768
0.1699,0.4253732,1.299902
0.1724947,0.4279055,1.302579
0.1812248,0.4272097,1.302553
0.1856216,0.4279564,1.305143
0.1951707,0.424965,1.305709
0.2007172,0.4219974,1.307526
0.210016,0.4158074,1.306444
0.2173612,0.4157176,1.306265
0.2247829,0.4089178,1.304808
0.2318325,0.4003834,1.302431
0.2551787,0.3385325,1.282405
0.2511005,0.2792526,1.277852
0.2568322,0.2577233,1.275027
0.2592777,0.2404634,1.273708
0.2616427,0.228644,1.273453
0.264316,0.2154887,1.272539
0.264325,0.2056936,1.274713
0.2723269,0.1962576,1.273694
0.3474238,0.1360514,1.263606
0.3572609,0.1293052,1.26489
0.3648764,0.129429,1.264925
0.3708909,0.1301542,1.266919
0.3803348,0.1306046,1.267321
0.3952578,0.1330275,1.268354
0.4083511,0.1363999,1.271119
0.4699042,0.2450296,1.308574
0.5329788,0.3066935,1.300594
0.5357153,0.3230132,1.303536
0.4726371,0.2967592,1.313674
0.51749,0.4049096,1.31169
0.5195398,0.4114867,1.312795
0.5256862,0.4241297,1.315172
