0.04447892,0.2246447,1.276478
0.04396311,0.2272761,1.27744
0.04394002,0.2318643,1.27639
0.04532608,0.2407177,1.273367
0.0466154,0.2467988,1.272971
0.04463021,0.2666138,1.279752
0.04664339,0.271721,1.279541
0.04730631,0.2797898,1.280155
0.04904449,0.2865037,1.279277
0.0503431,0.2890538,1.279166
0.05133212,0.2958962,1.278931
0.05238452,0.3003372,1.277971
0.05736953,0.3121961,1.276411
0.05899633,0.3227826,1.279352
0.07109509,0.3450559,1.28461
0.07706045,0.3514209,1.28484
0.0806246,0.3550868,1.284522
0.08482919,0.3588161,1.284354
0.08878426,0.3653353,1.285405
0.09430595,0.367522,1.284164
0.09887462,0.3720703,1.283622
0.1038104,0.3747481,1.282298
0.151506,0.4021992,1.282545
0.1777519,0.4164729,1.286965
0.1861184,0.4186362,1.286974
0.199996,0.4108067,1.286464
0.2153153,0.4125852,1.287683
0.2268135,0.4246707,1.290573
0.2350268,0.426585,1.292266
0.2412312,0.4265459,1.294509
0.3748739,0.351911,1.305936
0.382309,0.3442358,1.306017
0.4013293,0.3488864,1.308179
0.4097368,0.3418476,1.309193
0.4167589,0.3324985,1.309357
0.4122915,0.3246013,1.3078
0.4142771,0.228925,1.303379
0.4151247,0.2266411,1.302975
0.4153734,0.2222415,1.303727
0.4156059,0.2191708,1.303181
