Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R6,0.41601,0.4241313,1.399363,0.0048608,-0.0078668,301.7114144,7
R6,0.4208194,0.4146947,1.39819,0.0048094,-0.0094366,297.0058425,7
R6,0.4264418,0.408338,1.397327,0.0056224,-0.0063567,311.4922478,7
R6,0.4319704,0.4026183,1.396491,0.0055286,-0.0057197,314.0266822,8
R6,0.4505417,0.3528732,1.394953,0.0185713,-0.0497451,290.4720733,7
R6,0.4759757,0.2511596,1.395544,0.025434,-0.1017136,284.0392124,7
R7,0.0532456,0.4051806,1.325177,-0.4227301,0.154021,159.9808739,4
R7,0.05253978,0.4116393,1.328219,-0.00070582,0.0064587,96.23665182,3
R7,0.05677328,0.4162737,1.329733,0.0042335,0.0046344,47.58846501,2
R7,0.06074904,0.4204816,1.331235,0.00397576,0.0042079,46.62483248,2
R7,0.06644271,0.4281773,1.333762,0.00569367,0.0076957,53.50408205,2
R7,0.07335644,0.4341775,1.334856,0.00691373,0.0060002,40.95364332,1
R7,0.08128833,0.4395364,1.336384,0.00793189,0.0053589,34.04353134,1
R7,0.08925726,0.445606,1.337655,0.00796893,0.0060696,37.29500492,1
R7,0.09660449,0.4504451,1.339011,0.00734723,0.0048391,33.37006595,1
R7,0.1034472,0.4575953,1.341565,0.00684271,0.0071502,46.25885497,2
R7,0.1394032,0.4807065,1.345236,0.035956,0.0231112,32.73142473,1
R7,0.1635561,0.4944039,1.346447,0.0241529,0.0136974,29.55809344,1
R7,0.1704362,0.4981929,1.347366,0.0068801,0.003789,28.84240084,1
R7,0.1778797,0.4990111,1.346846,0.0074435,0.0008182,6.272849293,1
R7,0.1864087,0.5046523,1.346929,0.008529,0.0056412,33.48120818,1
R7,0.2009291,0.5085262,1.347149,0.0145204,0.0038739,14.93802346,1
R7,0.2813535,0.5184797,1.355048,0.0804244,0.0099535,7.05517564,1
R7,0.2875121,0.5174798,1.354395,0.0061586,-0.0009999,350.7780223,8
R7,0.295317,0.5163926,1.35367,0.0078049,-0.0010872,352.069892,8
R7,0.3027639,0.5139588,1.3525,0.0074469,-0.0024338,341.9015439,8
R7,0.3114541,0.512634,1.35161,0.0086902,-0.0013248,351.3321335,8
R7,0.3186148,0.5093502,1.351457,0.0071607,-0.0032838,335.3644515,8
R7,0.3255501,0.5052885,1.350615,0.0069353,-0.0040617,329.6443715,8
R7,0.332409,0.5006353,1.349294,0.0068589,-0.0046532,325.8463321,8
R7,0.3388828,0.4954486,1.348956,0.0064738,-0.0051867,321.2988777,8
R7,0.3705767,0.4708817,1.341576,0.0316939,-0.0245669,322.2196543,8
R7,0.3768446,0.4660078,1.339587,0.0062679,-0.0048739,322.131472,8
R7,0.3835167,0.4604591,1.338522,0.0066721,-0.0055487,320.2521676,8
R7,0.3899772,0.4563011,1.337689,0.0064605,-0.004158,327.2345282,8
R7,0.396586,0.4503762,1.337168,0.0066088,-0.0059249,318.1232409,8
R7,0.4051,0.4461195,1.338059,0.008514,-0.0042567,333.4365639,8
R7,0.4102828,0.4395628,1.337283,0.0051828,-0.0065567,308.3249112,7
R7,0.4384664,0.4192283,1.336885,0.0281836,-0.0203345,324.1895079,8
R7,0.4423307,0.4132422,1.335794,0.0038643,-0.0059861,302.8440834,7
R7,0.44494,0.4071285,1.336098,0.0026093,-0.0061137,293.1125741,7
R7,0.4473822,0.3998064,1.335518,0.0024422,-0.0073221,288.445512,7
R7,0.4483095,0.3902717,1.33557,0.0009273,-0.0095347,275.5548478,7
R7,0.4092488,0.3539839,1.336412,-0.0390607,-0.0362878,222.8924092,5
R7,0.4311958,0.2312603,1.324279,0.021947,-0.1227236,280.1391814,7
R7,0.4269236,0.2211733,1.321679,-0.0042722,-0.010087,247.0456302,6
R8,-0.05399743,0.2886679,1.366489,-0.48092103,0.0674946,172.0110341,4
