0.01801293,0.2956172,1.202518
0.02352717,0.3236587,1.196286
0.02337233,0.3263957,1.199144
0.0246432,0.3315145,1.200485
0.02785308,0.3369428,1.200596
0.03141471,0.3453934,1.199851
0.0361226,0.3513961,1.198596
0.05047083,0.388045,1.196817
0.09902257,0.4732056,1.210159
0.1046929,0.4769486,1.21073
0.1098981,0.4822631,1.211776
0.1160046,0.4840973,1.213588
0.1208398,0.489167,1.212988
0.1259509,0.4942455,1.214936
0.2281647,0.5357701,1.234234
0.2335159,0.5368063,1.236486
0.2419192,0.5368472,1.239939
0.2517367,0.5376241,1.242099
0.2603584,0.5369253,1.244084
0.2693835,0.5360806,1.245085
0.2773202,0.5348898,1.245706
0.389409,0.4831175,1.256489
0.3940858,0.4759295,1.256281
0.4026301,0.4614313,1.256438
0.4081176,0.4556043,1.257711
0.4124152,0.448129,1.256807
0.4174429,0.4406154,1.257474
0.44169,0.3616941,1.255722
0.4440581,0.3564063,1.256052
0.4453098,0.3504046,1.255014
0.4457427,0.3447554,1.253758
0.4457192,0.3389179,1.253347
0.4481864,0.3335195,1.252437
0.447842,0.3278428,1.25086
0.4471017,0.3207576,1.24921
0.4485134,0.2901547,1.245222
0.4504103,0.2854683,1.244494
0.4503977,0.2800452,1.244067
0.4538672,0.2772378,1.242797
0.4539363,0.27232,1.242325
