-0.03993742,0.2763931,1.37052
-0.04041683,0.2773643,1.374414
-0.04066715,0.2786489,1.375579
-0.04044973,0.28137,1.376263
-0.04106446,0.2840919,1.378182
-0.0415883,0.2839337,1.379027
-0.04168389,0.2829625,1.379454
-0.04171609,0.2832196,1.380035
-0.03912553,0.2786531,1.381077
-0.03798018,0.2797044,1.380438
-0.03519387,0.2774563,1.378459
-0.03362179,0.276441,1.377217
-0.03031232,0.2768984,1.376568
-0.02607736,0.2760317,1.374555
-0.02177676,0.2775903,1.374834
-0.01688694,0.2775918,1.37299
-0.01266308,0.2770425,1.371792
0.01245481,0.2777177,1.367828
0.05941676,0.2772432,1.367995
0.06372607,0.2768914,1.368154
0.06903713,0.276511,1.367824
0.07493812,0.2767475,1.366418
0.07960071,0.2774321,1.36758
0.08615151,0.2777951,1.366898
0.09202299,0.2747833,1.366587
0.09726828,0.2779838,1.366248
0.1468576,0.2808176,1.359813
0.1505827,0.2804491,1.358943
0.153643,0.2805841,1.357884
0.1583134,0.280621,1.357566
0.1622085,0.2829885,1.357621
0.166086,0.2828757,1.357475
0.1729128,0.2836607,1.356672
0.1982371,0.2863242,1.354302
0.3299598,0.3072305,1.347116
0.3382277,0.3042746,1.348202
0.3421734,0.3034122,1.34872
0.3457001,0.3025198,1.348942
0.3482125,0.3006638,1.34931
0.3511359,0.2995426,1.350395
