0.003338056,0.306233,1.258687
0.05163176,0.3783224,1.265329
0.05507833,0.3819379,1.266387
0.05960786,0.3848571,1.265919
0.06432156,0.3897593,1.265832
0.06933849,0.3930512,1.264178
0.07415392,0.3964972,1.26319
0.0988652,0.4192725,1.258512
0.1034901,0.4238631,1.259085
0.1444947,0.4509714,1.262566
0.149045,0.4535447,1.26308
0.1537166,0.4560665,1.263209
0.159329,0.4570698,1.263826
0.1665762,0.4602338,1.265177
0.173425,0.4621329,1.26651
0.1820477,0.464272,1.268362
0.1905638,0.4650348,1.27062
0.2322416,0.4629881,1.285214
0.2402594,0.4617246,1.288695
0.2478636,0.459232,1.290994
0.2884284,0.447128,1.296608
0.2928277,0.4443885,1.297025
0.2984785,0.4424131,1.298128
0.3047735,0.4403244,1.300184
0.3113225,0.4382907,1.301786
0.352102,0.4225477,1.307784
0.3859833,0.376618,1.307881
0.387425,0.3704266,1.306866
0.3877209,0.3613037,1.305906
0.3973649,0.357449,1.306716
0.3863557,0.3406023,1.30342
0.3885164,0.3349922,1.301583
0.3907589,0.3286255,1.301259
0.3918177,0.3224394,1.299287
0.4045775,0.2497208,1.299184
0.4047949,0.2473766,1.299601
0.4072408,0.2437696,1.301912
0.4071664,0.2419352,1.301888
0.408939,0.2407287,1.303234
0.4095275,0.2395339,1.303868
