-0.03158069,0.2408706,1.490141,-0.03158069,0.2408706,1.490141
-0.03188992,0.242418,1.490656,-0.000309229,0.001547396,0.000515342
-0.03140059,0.2458635,1.491142,0.000489328,0.003445536,0.000486255
-0.03163401,0.2500317,1.49147,-0.000233416,0.004168227,0.000328183
-0.03112017,0.2541065,1.490334,0.000513837,0.004074782,-0.001136184
-0.02936849,0.2554284,1.489905,0.001751682,0.001321882,-0.000429034
-0.01966271,0.2683422,1.481694,0.009705778,0.01291382,-0.008211255
-0.01671965,0.2718056,1.478896,0.002943059,0.003463358,-0.002797842
-0.01423685,0.2749017,1.478084,0.002482803,0.003096104,-0.000811815
-0.007337038,0.2831752,1.475062,0.00689981,0.008273482,-0.003022313
-0.003040606,0.2875565,1.47375,0.004296431,0.004381359,-0.001312017
0.000282716,0.2920586,1.473618,0.003323322,0.004502118,-0.000132084
0.005724298,0.3009819,1.473906,0.005441583,0.008923292,0.000288367
0.01076418,0.307133,1.473163,0.005039881,0.00615105,-0.000743628
0.01715822,0.3144658,1.471688,0.00639404,0.007332772,-0.0014745
0.04460909,0.3419962,1.472182,0.02745087,0.02753046,0.000493407
0.0505637,0.3470022,1.472298,0.005954612,0.005005985,0.000116706
0.05757767,0.3530394,1.471871,0.007013969,0.006037235,-0.000427485
0.06356422,0.3589385,1.470699,0.005986549,0.005899072,-0.001172066
0.1059137,0.4078197,1.474661,0.04234946,0.0488812,0.003962636
0.1126204,0.4102111,1.477706,0.006706767,0.002391428,0.003044724
0.1207982,0.4186277,1.47947,0.008177765,0.008416563,0.001764059
0.1296197,0.4240043,1.48217,0.00882154,0.005376548,0.00270009
0.1389042,0.4315718,1.484454,0.009284437,0.007567555,0.002284169
0.1488911,0.4368675,1.487785,0.009986877,0.005295694,0.003330231
0.2082229,0.4560397,1.499545,0.05933188,0.01917216,0.01176047
0.2685882,0.4586945,1.504946,0.06036521,0.00265488,0.005400538
0.2794085,0.4591086,1.506011,0.01082033,0.000414074,0.001065493
0.2907391,0.4590656,1.508665,0.01133063,-4.30E-05,0.002653956
0.3016235,0.4582552,1.509597,0.0108844,-0.000810385,0.00093174
0.3129817,0.4544503,1.513127,0.0113582,-0.003804922,0.003530383
0.3242504,0.4530493,1.514318,0.01126868,-0.001401007,0.00119102
0.3358425,0.4481885,1.515945,0.01159212,-0.004860759,0.001626611
0.4092351,0.3952434,1.536909,0.07339263,-0.05294514,0.02096403
0.446972,0.2706477,1.560153,0.03773686,-0.1245957,0.0232439
0.451631,0.2428922,1.56085,0.004658967,-0.02775548,0.000697017
0.4535689,0.2300304,1.560058,0.001937926,-0.01286177,-0.000791311
0.4553323,0.217236,1.560823,0.001763374,-0.01279446,0.00076437
0.453542,0.2050245,1.559434,-0.001790255,-0.0122115,-0.001389146
0.4523139,0.1941034,1.557982,-0.001228154,-0.01092103,-0.001451969
