-0.07259659,0.2664582,1.406264
-0.07523707,0.2700634,1.407608
-0.07709517,0.2730996,1.40632
-0.07943837,0.2755636,1.407232
-0.07979633,0.2763472,1.406794
-0.08109874,0.2785066,1.406431
-0.08120202,0.2824411,1.406835
-0.08028504,0.2814213,1.40612
-0.07966566,0.2975216,1.411627
-0.07983844,0.3149453,1.41587
-0.07832054,0.3229136,1.414863
-0.07673735,0.3296592,1.416807
-0.07466392,0.3361602,1.416726
-0.0722097,0.342233,1.41795
0.00272593,0.4377258,1.421721
0.008993874,0.4399174,1.422759
0.01629082,0.4436335,1.423045
0.02405182,0.4484797,1.424377
0.1944032,0.4803886,1.422391
0.2649956,0.4694798,1.422791
0.2729658,0.4683272,1.423639
0.2813305,0.4634478,1.423207
0.2901482,0.4585666,1.422513
0.2997371,0.4544293,1.42233
0.3068941,0.4483928,1.422541
0.3147446,0.4454824,1.421439
0.3220915,0.4407937,1.421724
0.3425558,0.4274471,1.42086
0.3650423,0.4071082,1.421937
0.3704389,0.4005295,1.421671
0.3739539,0.3944331,1.421736
0.377622,0.3869356,1.42162
0.3795059,0.3781332,1.420584
0.3805749,0.3683765,1.419583
0.3726155,0.3513354,1.419839
0.3641408,0.288884,1.419606
0.3625236,0.280932,1.416776
0.374626,0.2778311,1.413943
0.369597,0.2671883,1.411208
0.409703,0.2766777,1.406288
