Name,X,Y,Z,DeltaX,Deltay,Alpha,Kuant
R3,0.3907589,0.3286255,1.301259,0.0022425,-0.0063667,289.4034507,7
R3,0.3918177,0.3224394,1.299287,0.0010588,-0.0061861,279.7125133,7
R3,0.4045775,0.2497208,1.299184,0.0127598,-0.0727186,279.9522708,7
R3,0.4047949,0.2473766,1.299601,0.0002174,-0.0023442,275.2984283,7
R3,0.4072408,0.2437696,1.301912,0.0024459,-0.003607,304.1411228,7
R3,0.4071664,0.2419352,1.301888,-7.44E-05,-0.0018344,267.6774581,6
R3,0.408939,0.2407287,1.303234,0.0017726,-0.0012065,325.759285,8
R3,0.4095275,0.2395339,1.303868,0.0005885,-0.0011948,296.2226004,7
R4,0.01757064,0.2934134,1.365306,-0.39195686,0.0538795,172.1730136,4
R4,0.01104929,0.3074668,1.36657,-0.00652135,0.0140534,114.8932203,3
R4,0.01002113,0.3162026,1.365471,-0.00102816,0.0087358,96.71254624,3
R4,0.009074051,0.3231847,1.365498,-0.000947079,0.0069821,97.72467488,3
R4,0.008270707,0.3236178,1.366355,-0.000803344,0.0004331,151.6699398,4
R4,0.006161586,0.3265148,1.367656,-0.002109121,0.002897,126.0559754,3
R4,0.005466108,0.325264,1.366569,-0.000695478,-0.0012508,240.924779,6
R4,0.005772802,0.3263694,1.365346,0.000306694,0.0011054,74.49328841,2
R4,0.004827446,0.3283795,1.366359,-0.000945356,0.0020101,115.187741,3
R4,0.06407097,0.4048147,1.359982,0.059243524,0.0764352,52.22139164,2
R4,0.07219123,0.409966,1.360434,0.00812026,0.0051513,32.39007105,1
R4,0.08096965,0.4135563,1.360236,0.00877842,0.0035903,22.244149,1
R4,0.09098212,0.4196097,1.361013,0.01001247,0.0060534,31.15657384,1
R4,0.1016522,0.4278634,1.361847,0.01067008,0.0082537,37.72327221,1
R4,0.1104809,0.4350515,1.362587,0.0088287,0.0071881,39.15159296,1
R4,0.1198803,0.4436423,1.363726,0.0093994,0.0085908,42.42647626,1
R4,0.1275351,0.449035,1.363074,0.0076548,0.0053927,35.16416233,1
R4,0.1362798,0.4541499,1.364466,0.0087447,0.0051149,30.32397531,1
R4,0.1439977,0.4591345,1.36492,0.0077179,0.0049846,32.85636587,1
R4,0.1822373,0.483696,1.363507,0.0382396,0.0245615,32.71285055,1
R4,0.188878,0.4872679,1.363028,0.0066407,0.0035719,28.27492099,1
R4,0.1959229,0.4888505,1.362834,0.0070449,0.0015826,12.66101003,1
R4,0.2037032,0.4888454,1.362583,0.0077803,-5.1E-06,359.9624425,8
R4,0.2112279,0.4916009,1.363659,0.0075247,0.0027555,20.11242753,1
R4,0.2198123,0.4923689,1.363628,0.0085844,0.000768,5.112334007,1
R4,0.2277304,0.4921033,1.365063,0.0079181,-0.0002656,358.078825,8
R4,0.2363724,0.4928016,1.365775,0.008642,0.0006983,4.619637383,1
R4,0.2452441,0.4915473,1.366692,0.0088717,-0.0012543,351.9527355,8
R4,0.253503,0.4914364,1.367825,0.0082589,-0.0001109,359.230682,8
R4,0.2895648,0.4863693,1.372589,0.0360618,-0.0050671,352.0016445,8
R4,0.3559285,0.4503101,1.380733,0.0663637,-0.0360592,331.4822325,8
R4,0.3617721,0.446803,1.381529,0.0058436,-0.0035071,329.029467,8
R4,0.3682098,0.4421722,1.382179,0.0064377,-0.0046308,324.2715831,8
R4,0.374672,0.4372113,1.381116,0.0064622,-0.0049609,322.4872811,8
R4,0.3816079,0.4322622,1.380515,0.0069359,-0.0049491,324.4903069,8
R4,0.4438383,0.2746827,1.378611,0.0622304,-0.1575795,291.5497729,7
R4,0.4437894,0.2646943,1.379239,-4.89E-05,-0.0099884,269.7195005,7
R4,0.4405198,0.2553383,1.378804,-0.0032696,-0.009356,250.7372365,6
R4,0.4432184,0.2474115,1.378922,0.0026986,-0.0079268,288.8006294,7
R4,0.4442376,0.2394232,1.377714,0.0010192,-0.0079883,277.2708906,7
R5,0.03872767,0.2536914,1.233887,-0.40550993,0.0142682,177.9848323,4
R5,0.03939251,0.2533601,1.234397,0.00066484,-0.0003313,333.5122179,8
R5,0.03798963,0.2555254,1.234377,-0.00140288,0.0021653,122.938869,3
R5,0.03698347,0.2592263,1.236251,-0.00100616,0.0037009,105.209338,3
R5,0.03812012,0.2812254,1.241091,0.00113665,0.0219991,87.04227046,2
R5,0.03863447,0.2869703,1.241747,0.00051435,0.0057449,84.88385914,2
