0.4562716,0.2662936,1.471065,-0.01375717,-0.03664118,0.004058361
0.4681087,0.1644257,1.455504,0.01183712,-0.1018679,-0.01556158
0.4659601,0.03353114,1.435155,-0.002148569,-0.1308946,-0.02034843
0.4619547,0.01551051,1.429239,-0.004005432,-0.01802063,-0.005916238
0.4568058,-0.006411802,1.426398,-0.005148917,-0.02192231,-0.002840996
0.4500453,-0.02849581,1.42399,-0.006760478,-0.02208401,-0.002407908
0.4372936,-0.04947382,1.421346,-0.0127517,-0.020978,-0.002644181
0.4062433,-0.0894089,1.419563,-0.03105035,-0.03993509,-0.001782775
0.170308,-0.1040376,1.437613,-0.2359352,-0.01462875,0.01804948
0.1589815,-0.09572076,1.439099,-0.01132655,0.008316889,0.00148654
0.1400368,-0.0836544,1.441695,-0.0189447,0.01206636,0.002595544
0.1179773,-0.07142644,1.444125,-0.02205949,0.01222796,0.002429843
0.1018649,-0.05664879,1.445689,-0.01611242,0.01477765,0.001564145
0.05279982,0.1002009,1.439924,-0.04906505,0.1568497,-0.00576508
0.02777891,0.1098628,1.446262,-0.0250209,0.009661883,0.006338477
0.02441526,0.1259406,1.447185,-0.003363652,0.01607782,0.00092268
0.02422189,0.140537,1.449028,-0.000193367,0.01459639,0.001843214
0.01257872,0.1566553,1.451907,-0.01164317,0.01611835,0.002878785
0.006123594,0.1702033,1.454257,-0.006455129,0.013548,0.002350569
0.000852417,0.1826515,1.456542,-0.005271176,0.01244822,0.002284169
-0.004503389,0.1936674,1.457299,-0.005355806,0.01101589,0.000757098
-0.009634613,0.2086351,1.458639,-0.005131224,0.01496764,0.001340508
-0.01649859,0.2227766,1.461274,-0.006863973,0.01414157,0.002635121
-0.02147742,0.241382,1.463074,-0.004978832,0.01860537,0.00180006
-0.02577604,0.2554457,1.46563,-0.004298622,0.01406372,0.002555609
0.01540415,0.4093164,1.490518,0.04118019,0.1538707,0.0248884
0.0264612,0.4132351,1.490391,0.01105705,0.003918707,-0.000126839
0.03780491,0.4179393,1.489714,0.01134371,0.004704207,-0.000677943
0.05074479,0.4260623,1.490183,0.01293988,0.008122981,0.000469446
0.06417719,0.432899,1.489084,0.01343239,0.006836712,-0.00109899
0.07814731,0.4414738,1.490446,0.01397013,0.008574814,0.001361728
0.1836277,0.4874883,1.494484,0.1054804,0.04601446,0.004037857
0.192513,0.4870829,1.494231,0.008885235,-0.000405431,-0.000252247
0.20288,0.4904653,1.493226,0.01036699,0.003382385,-0.001005411
0.2126575,0.4908714,1.494281,0.009777516,0.000406116,0.001055002
0.224343,0.4910554,1.494093,0.01168554,0.000184,-0.000188351
0.235561,0.492412,1.495571,0.01121795,0.001356602,0.001478314
0.2463715,0.4942563,1.495574,0.01081051,0.001844317,3.58E-06
0.2568033,0.4941393,1.497024,0.01043181,-0.000117034,0.001449227
0.267182,0.4952323,1.49937,0.01037872,0.00109303,0.002346277
