0.2200232,0.5258749,1.35092
0.2308602,0.5226102,1.34812
0.2420463,0.5170814,1.342443
0.2548873,0.5120798,1.338972
0.2677208,0.5054381,1.335967
0.2804189,0.4953167,1.333416
0.3832023,0.3959922,1.321918
0.3952544,0.138824,1.311217
0.3939543,0.1274156,1.307263
0.3659712,0.09606982,1.310239
0.3913492,0.0702043,1.287696
0.3828951,0.05437931,1.285478
0.2616873,0.0347915,1.296673
0.2518603,0.03271524,1.298228
0.2401053,0.03166672,1.299535
0.2265619,0.03152091,1.301282
0.2129882,0.03189798,1.304112
0.1994879,0.03361658,1.306827
0.1867491,0.03720054,1.310356
0.1736702,0.04064907,1.313097
0.08401062,0.07476848,1.342665
0.07507546,0.08401199,1.34393
0.06230666,0.09211615,1.345649
0.05404131,0.10539,1.345543
0.04042806,0.1157577,1.349911
0.03134213,0.1264004,1.349642
0.02199402,0.1332195,1.348684
0.01125102,0.1410808,1.350591
-0.02736733,0.1957753,1.354885
-0.03405298,0.2079863,1.357457
-0.04167199,0.2240763,1.358963
-0.07605693,0.2872064,1.365045
-0.08085283,0.2950527,1.367339
-0.08487268,0.3069215,1.369542
-0.0885945,0.3214287,1.371694
-0.08897936,0.3393562,1.371108
-0.09069052,0.3563124,1.374613
-0.07426295,0.4390384,1.390862
0.03354089,0.5309801,1.372958
0.04825054,0.5374847,1.37057
