Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R0,0.3110679,0.3174967,1.274838,0.0026536,0.000386,8.276354158,1
R0,0.3159017,0.3186383,1.275566,0.0048338,0.0011416,13.28807868,1
R0,0.3311592,0.3192715,1.274104,0.0152575,0.0006332,2.376462764,1
R0,0.3494871,0.3208619,1.271479,0.0183279,0.0015904,4.959407259,1
R0,0.3537178,0.3201739,1.271682,0.0042307,-0.000688,350.7633682,8
R0,0.3589938,0.3194802,1.271912,0.005276,-0.0006937,352.5095922,8
R1,-0.01595398,0.2675872,1.462554,-0.37494778,-0.051893,187.8797138,5
R1,-0.0188105,0.2746114,1.462985,-0.00285652,0.0070242,112.1300207,3
R1,-0.0193213,0.2787684,1.461051,-0.0005108,0.004157,97.00522187,3
R1,-0.01985387,0.2871839,1.456015,-0.00053257,0.0084155,93.62110101,3
R1,-0.01670537,0.2925718,1.446802,0.0031485,0.0053879,59.69948119,2
R1,-0.0149256,0.2926658,1.44568,0.00177977,9.4E-05,3.023314092,1
R1,-0.01350402,0.2917948,1.444564,0.00142158,-0.000871,328.5042589,8
R1,-0.01112189,0.2943586,1.443688,0.00238213,0.0025638,47.10359768,2
R1,-0.008666707,0.2943182,1.443998,0.002455183,-4.04E-05,359.0572839,8
R1,-0.004208243,0.2933945,1.442574,0.004458464,-0.0009237,348.2951143,8
R1,0.000703984,0.293439,1.442266,0.004912227,4.45E-05,0.51902985,1
R1,0.05651155,0.2916739,1.435074,0.055807566,-0.0017651,358.1884342,8
R1,0.08069755,0.2910868,1.434263,0.024186,-0.0005871,358.6094539,8
R1,0.08714176,0.2895546,1.43177,0.00644421,-0.0015322,346.6254736,8
R1,0.09249265,0.2886314,1.433609,0.00535089,-0.0009232,350.2110133,8
R1,0.09959839,0.2878844,1.432502,0.00710574,-0.000747,353.9987508,8
R1,0.1061941,0.28716,1.432896,0.00659571,-0.0007244,353.7323841,8
R1,0.1286693,0.2820467,1.432059,0.0224752,-0.0051133,347.182887,8
R1,0.1673675,0.2685403,1.432186,0.0386982,-0.0135064,340.7600516,8
R1,0.1718381,0.2682354,1.432026,0.0044706,-0.0003049,356.0984045,8
R1,0.1789425,0.2684204,1.433449,0.0071044,0.000185,1.491656484,1
R1,0.1834069,0.2635592,1.434314,0.0044644,-0.0048612,312.5635605,7
R1,0.1885195,0.2639979,1.43412,0.0051126,0.0004387,4.904400647,1
R1,0.1933881,0.2633187,1.43454,0.0048686,-0.0006792,352.0581389,8
R1,0.1994712,0.2632826,1.434464,0.0060831,-3.61E-05,359.6599837,8
R1,0.2032638,0.2623898,1.4361,0.0037926,-0.0008928,346.7534175,8
R1,0.2075934,0.2626768,1.435956,0.0043296,0.000287,3.792467376,1
R1,0.2116345,0.261962,1.438093,0.0040411,-0.0007148,349.969132,8
R1,0.214976,0.2613418,1.438567,0.0033415,-0.0006202,349.4852539,8
R1,0.219618,0.2625441,1.43879,0.004642,0.0012023,14.52078978,1
R1,0.2408464,0.2641638,1.439144,0.0212284,0.0016197,4.363141752,1
R1,0.2946421,0.2499499,1.448292,0.0537957,-0.0142139,345.1995391,8
R1,0.2952528,0.2505642,1.448499,0.0006107,0.0006143,45.16837895,2
R1,0.2984668,0.252324,1.448996,0.003214,0.0017598,28.70255653,1
R1,0.3016973,0.2498828,1.449984,0.0032305,-0.0024412,322.9226616,8
R1,0.3061661,0.2493705,1.449686,0.0044688,-0.0005123,353.4602026,8
R1,0.3099431,0.2500199,1.450419,0.003777,0.0006494,9.755786189,1
R1,0.3125775,0.2487237,1.45063,0.0026344,-0.0012962,333.8014972,8
R1,0.3167464,0.2499249,1.45085,0.0041689,0.0012012,16.07346662,1
R1,0.3211357,0.2506866,1.449636,0.0043893,0.0007617,9.844816997,1
R2,-0.0861036,0.2838537,1.39947,-0.4072393,0.0331671,175.3438929,4
R2,-0.08545574,0.2866482,1.398157,0.00064786,0.0027945,76.94747677,2
R2,-0.08394367,0.286989,1.395703,0.00151207,0.0003408,12.70145355,1
R2,-0.08301484,0.2894104,1.394591,0.00092883,0.0024214,69.01357913,2
R2,-0.08186735,0.2898123,1.393436,0.00114749,0.0004019,19.30243361,1
R2,-0.08059847,0.2895234,1.392564,0.00126888,-0.0002889,347.1734868,8
R2,-0.07916412,0.291998,1.391349,0.00143435,0.0024746,59.90217405,2
R2,-0.07894054,0.2927894,1.39196,0.00022358,0.0007914,74.2243771,2
R2,-0.07784328,0.2922696,1.391126,0.00109726,-0.0005198,334.6518937,8
R2,-0.07771941,0.2918542,1.390493,0.00012387,-0.0004154,286.6042917,7
R2,-0.07552076,0.2918967,1.38909,0.00219865,4.25E-05,1.107391995,1
R2,-0.07386543,0.2916438,1.388342,0.00165533,-0.0002529,351.3135656,8
R2,-0.07319234,0.291632,1.388434,0.00067309,-1.18E-05,358.9956455,8
R2,-0.07021244,0.2911183,1.387492,0.0029799,-0.0005137,350.2190095,8
R2,-0.06870529,0.293473,1.386968,0.00150715,0.0023547,57.37830579,2
R2,-0.06496099,0.2914395,1.387825,0.0037443,-0.0020335,331.4939616,8
R2,-0.06372344,0.2907628,1.388368,0.00123755,-0.0006767,331.3298885,8
R2,-0.0601439,0.2911736,1.387489,0.00357954,0.0004108,6.546813944,1
R2,-0.05659549,0.2935536,1.386797,0.00354841,0.00238,33.85066398,1
R2,-0.05271219,0.2938605,1.387027,0.0038833,0.0003069,4.518734613,1
R2,-0.04960305,0.2943705,1.387683,0.00310914,0.00051,9.315412115,1
R2,-0.04512259,0.2967104,1.38705,0.00448046,0.0023399,27.57561115,1
R2,-0.04129827,0.2945218,1.387441,0.00382432,-0.0021886,330.2181523,8
R2,-0.03657151,0.2949786,1.387836,0.00472676,0.0004568,5.519993687,1
R2,-0.03024923,0.2953877,1.386853,0.00632228,0.0004091,3.70231478,1
R2,-0.02641048,0.2944013,1.38711,0.00383875,-0.0009864,345.5891273,8
R2,-0.02147393,0.2944756,1.386549,0.00493655,7.43E-05,0.862293506,1
R2,-0.01588175,0.2940718,1.387479,0.00559218,-0.0004038,355.8699558,8
R2,-0.009048139,0.294308,1.385381,0.006833611,0.0002362,1.979608962,1
R2,-0.002016871,0.2937618,1.383751,0.007031268,-0.0005462,355.5580938,8
R2,0.005144908,0.2935408,1.384057,0.007161779,-0.000221,358.2325131,8
R2,0.01191983,0.2905027,1.38275,0.006774922,-0.0030381,335.8469518,8
R2,0.02883713,0.2914903,1.384204,0.0169173,0.0009876,3.34102735,1
R2,0.0353126,0.2922237,1.384454,0.00647547,0.0007334,6.461681165,1
R2,0.05737698,0.2963864,1.384886,0.02206438,0.0041627,10.68393306,1
R2,0.06320647,0.2949459,1.385961,0.00582949,-0.0014405,346.1199408,8
R2,0.07011624,0.2959455,1.386263,0.00690977,0.0009996,8.231572249,1
R2,0.1022199,0.2954752,1.383302,0.03210366,-0.0004703,359.1607101,8
R2,0.1063967,0.2920103,1.3825,0.0041768,-0.0034649,320.3223075,8
R2,0.1541569,0.290291,1.378727,0.0477602,-0.0017193,357.9383228,8
R3,-0.03993742,0.2763931,1.37052,-0.19409432,-0.0138979,184.0956082,5
R3,-0.04041683,0.2773643,1.374414,-0.00047941,0.0009712,116.2721646,3
R3,-0.04066715,0.2786489,1.375579,-0.00025032,0.0012846,101.0266034,3
R3,-0.04044973,0.28137,1.376263,0.00021742,0.0027211,85.43168594,2
R3,-0.04106446,0.2840919,1.378182,-0.00061473,0.0027219,102.7265071,3
R3,-0.0415883,0.2839337,1.379027,-0.00052384,-0.0001582,196.8043482,5
R3,-0.04168389,0.2829625,1.379454,-9.56E-05,-0.0009712,264.3787891,6
R3,-0.04171609,0.2832196,1.380035,-3.22E-05,0.0002571,97.13873003,3
R3,-0.03912553,0.2786531,1.381077,0.00259056,-0.0045665,299.5660954,7
R3,-0.03798018,0.2797044,1.380438,0.00114535,0.0010513,42.54836731,1
R3,-0.03519387,0.2774563,1.378459,0.00278631,-0.0022481,321.1021017,8
R3,-0.03362179,0.276441,1.377217,0.00157208,-0.0010153,327.1443209,8
R3,-0.03031232,0.2768984,1.376568,0.00330947,0.0004574,7.868966441,1
R3,-0.02607736,0.2760317,1.374555,0.00423496,-0.0008667,348.4339194,8
R3,-0.02177676,0.2775903,1.374834,0.0043006,0.0015586,19.92125309,1
R3,-0.01688694,0.2775918,1.37299,0.00488982,1.5E-06,0.017576039,1
R3,-0.01266308,0.2770425,1.371792,0.00422386,-0.0005493,352.590444,8
R3,0.01245481,0.2777177,1.367828,0.02511789,0.0006752,1.539810715,1
R3,0.05941676,0.2772432,1.367995,0.04696195,-0.0004745,359.4211075,8
R3,0.06372607,0.2768914,1.368154,0.00430931,-0.0003518,355.3328829,8
R3,0.06903713,0.276511,1.367824,0.00531106,-0.0003804,355.9032361,8
R3,0.07493812,0.2767475,1.366418,0.00590099,0.0002365,2.295073151,1
R3,0.07960071,0.2774321,1.36758,0.00466259,0.0006846,8.3529553,1
R3,0.08615151,0.2777951,1.366898,0.0065508,0.000363,3.171691886,1
R3,0.09202299,0.2747833,1.366587,0.00587148,-0.0030118,332.8442564,8
R3,0.09726828,0.2779838,1.366248,0.00524529,0.0032005,31.39014129,1
R3,0.1468576,0.2808176,1.359813,0.04958932,0.0028338,3.270631385,1
R3,0.1505827,0.2804491,1.358943,0.0037251,-0.0003685,354.3504805,8
R3,0.153643,0.2805841,1.357884,0.0030603,0.000135,2.525869598,1
R3,0.1583134,0.280621,1.357566,0.0046704,3.69E-05,0.452674348,1
R3,0.1622085,0.2829885,1.357621,0.0038951,0.0023675,31.29185956,1
R3,0.166086,0.2828757,1.357475,0.0038775,-0.0001128,358.3336836,8
R3,0.1729128,0.2836607,1.356672,0.0068268,0.000785,6.559517175,1
R3,0.1982371,0.2863242,1.354302,0.0253243,0.0026635,6.004047667,1
R3,0.3299598,0.3072305,1.347116,0.1317227,0.0209063,9.018446252,1
R3,0.3382277,0.3042746,1.348202,0.0082679,-0.0029559,340.3272573,8
R3,0.3421734,0.3034122,1.34872,0.0039457,-0.0008624,347.6709168,8
R3,0.3457001,0.3025198,1.348942,0.0035267,-0.0008924,345.7998823,8
R3,0.3482125,0.3006638,1.34931,0.0025124,-0.001856,323.5453882,8
R3,0.3511359,0.2995426,1.350395,0.0029234,-0.0011212,339.0168809,8
R4,-0.03082193,0.3002298,1.240396,-0.38195783,0.0006872,179.8969163,5
R4,-0.03026285,0.3009025,1.241252,0.00055908,0.0006727,50.27007848,2
R4,-0.02905115,0.2998674,1.239887,0.0012117,-0.0010351,319.494247,8
R4,-0.02793469,0.3002999,1.241017,0.00111646,0.0004325,21.17562686,1
R4,-0.02591928,0.3006578,1.239909,0.00201541,0.0003579,10.0697092,1
R4,-0.02370248,0.3018009,1.240193,0.0022168,0.0011431,27.27803948,1
R4,0.01354077,0.2946594,1.239809,0.03724325,-0.0071415,349.1451315,8
R4,0.01589935,0.2939095,1.240268,0.00235858,-0.0007499,342.3621696,8
R4,0.01978448,0.2939011,1.240468,0.00388513,-8.4E-06,359.8761216,8
R4,0.0244805,0.2915543,1.238996,0.00469602,-0.0023468,333.4467605,8
R4,0.0278064,0.2940266,1.237603,0.0033259,0.0024723,36.62518127,1
R4,0.03227076,0.2913848,1.237215,0.00446436,-0.0026418,329.3849328,8
R4,0.03693183,0.2920669,1.236303,0.00466107,0.0006821,8.325556401,1
R4,0.04351021,0.2924946,1.235487,0.00657838,0.0004277,3.719907246,1
R4,0.04927898,0.2925374,1.23488,0.00576877,4.28E-05,0.425084441,1
R4,0.0837247,0.2948427,1.233671,0.03444572,0.0023053,3.82884393,1
R4,0.09012054,0.294965,1.233475,0.00639584,0.0001223,1.095465172,1
R4,0.1412094,0.2942264,1.222996,0.05108886,-0.0007386,359.1717233,8
R4,0.1467874,0.2945916,1.222789,0.005578,0.0003652,3.745894176,1
R4,0.1524774,0.2940923,1.222877,0.00569,-0.0004993,354.9851156,8
R4,0.1590813,0.2941276,1.221603,0.0066039,3.53E-05,0.306261717,1
R4,0.1654685,0.2967229,1.220075,0.0063872,0.0025953,22.11329807,1
R4,0.1709204,0.2972322,1.219365,0.0054519,0.0005093,5.336909711,1
R4,0.2652145,0.3104242,1.2143,0.0942941,0.013192,7.964143095,1
R4,0.2674426,0.3111155,1.217298,0.0022281,0.0006913,17.23725341,1
R4,0.2701548,0.3117729,1.219115,0.0027122,0.0006574,13.62493912,1
R4,0.2754269,0.3133759,1.219508,0.0052721,0.001603,16.91207322,1
R4,0.2805509,0.3143173,1.220581,0.005124,0.0009414,10.41049278,1
R4,0.2840831,0.3152486,1.221542,0.0035322,0.0009313,14.77046702,1
R4,0.2889436,0.3159893,1.222518,0.0048605,0.0007407,8.664738889,1
R4,0.2937264,0.3179649,1.223133,0.0047828,0.0019756,22.44373223,1
R4,0.2974587,0.3178134,1.22384,0.0037323,-0.0001515,357.6755492,8
R4,0.3006742,0.3177283,1.224226,0.0032155,-8.51E-05,358.4839891,8
R4,0.3053268,0.3190928,1.224151,0.0046526,0.0013645,16.34519309,1
R4,0.3086281,0.3176821,1.224162,0.0033013,-0.0014107,336.8621814,8
R4,0.3158897,0.3165911,1.225033,0.0072616,-0.001091,351.4556536,8
R4,0.3212228,0.3167364,1.225175,0.0053331,0.0001453,1.560634118,1
R4,0.3385342,0.3158424,1.227961,0.0173114,-0.000894,357.043742,8
R4,0.3457669,0.3157262,1.227849,0.0072327,-0.0001162,359.0795696,8
R4,0.3512881,0.3144903,1.229159,0.0055212,-0.0012359,347.3825509,8
R5,-0.04338323,0.2740049,1.388036,-0.39467133,-0.0404854,185.8569171,5
R5,-0.04535973,0.279712,1.386328,-0.0019765,0.0057071,109.1021464,3
R5,-0.04636747,0.283042,1.384393,-0.00100774,0.00333,106.8371076,3
R5,-0.04650843,0.2886974,1.37954,-0.00014096,0.0056554,91.42779312,3
R5,-0.04741145,0.2924859,1.377688,-0.00090302,0.0037885,103.4067546,3
R5,-0.03564697,0.2999361,1.37722,0.01176448,0.0074502,32.34522809,1
R5,-0.03317073,0.302621,1.377165,0.00247624,0.0026849,47.31515325,2
R5,-0.03124128,0.3036116,1.377656,0.00192945,0.0009906,27.17644288,1
R5,-0.02748798,0.3027569,1.377558,0.0037533,-0.0008547,347.1713896,8
R5,-0.02572583,0.3037529,1.378803,0.00176215,0.000996,29.47594257,1
R5,-0.02288407,0.3033522,1.378125,0.00284176,-0.0004007,351.9739689,8
R5,-0.02147718,0.3064328,1.378129,0.00140689,0.0030806,65.4541281,2
R5,-0.01875966,0.3030072,1.378966,0.00271752,-0.0034256,308.4248808,7
R5,-0.01281453,0.3039404,1.37828,0.00594513,0.0009332,8.920858166,1
R5,0.02673118,0.2980506,1.374853,0.03954571,-0.0058898,351.5288364,8
R5,0.03124999,0.3017915,1.374322,0.00451881,0.0037409,39.61968112,1
R5,0.03491969,0.3022909,1.375315,0.0036697,0.0004994,7.749628246,1
R5,0.04092007,0.300484,1.375033,0.00600038,-0.0018069,343.2413271,8
R5,0.04423677,0.3026063,1.375565,0.0033167,0.0021223,32.6144878,1
R5,0.04975258,0.302465,1.375919,0.00551581,-0.0001413,358.5325594,8
R5,0.05452836,0.3021924,1.375906,0.00477578,-0.0002726,356.73312,8
R5,0.05968753,0.3029302,1.376382,0.00515917,0.0007378,8.138544668,1
R5,0.09413242,0.3081498,1.377706,0.03444489,0.0052196,8.616749477,1
R5,0.1222843,0.3091085,1.382344,0.02815188,0.0009587,1.950429046,1
R5,0.1286333,0.3090113,1.382035,0.006349,-9.72E-05,359.1228989,8
R5,0.1338994,0.3097714,1.383433,0.0052661,0.0007601,8.213252661,1
R5,0.1419717,0.3086032,1.383542,0.0080723,-0.0011682,351.7654875,8
R5,0.1475636,0.30957,1.384934,0.0055919,0.0009668,9.80906515,1
R5,0.1546327,0.3101306,1.386418,0.0070691,0.0005606,4.534231125,1
R5,0.1671045,0.3090422,1.386869,0.0124718,-0.0010884,355.0124973,8
R5,0.1741788,0.3096263,1.38832,0.0070743,0.0005841,4.720004089,1
R5,0.1847578,0.3073033,1.388606,0.010579,-0.002323,347.6152103,8
R5,0.1900714,0.3058423,1.387956,0.0053136,-0.001461,344.6261547,8
R5,0.1958893,0.3042556,1.386324,0.0058179,-0.0015867,344.7448813,8
R5,0.2099633,0.2985942,1.383997,0.014074,-0.0056614,338.087075,8
R5,0.2416032,0.2855763,1.385329,0.0316399,-0.0130179,337.6358057,8
R5,0.2777973,0.284032,1.388655,0.0361941,-0.0015443,357.5568328,8
R5,0.3221284,0.2281225,1.414674,0.0443311,-0.0559095,308.4111868,7
R5,0.3867982,0.2409408,1.419373,0.0646698,0.0128183,11.21136811,1
R5,0.3559757,0.2224299,1.428171,-0.0308225,-0.0185109,210.9875335,5
R6,0.02002596,0.2981733,1.470114,-0.33594974,0.0757434,167.2945051,4
R6,0.0240498,0.2986323,1.469603,0.00402384,0.000459,6.507609315,1
R6,0.02870056,0.3019912,1.470143,0.00465076,0.0033589,35.83779689,1
R6,0.04127326,0.3162368,1.463278,0.0125727,0.0142456,48.5694312,2
R6,0.04734574,0.3191698,1.462443,0.00607248,0.002933,25.78048263,1
R6,0.1950035,0.3339478,1.449493,0.14765776,0.014778,5.715289426,1
R6,0.1965195,0.3343722,1.449356,0.001516,0.0004244,15.63944271,1
R6,0.201322,0.3350134,1.449204,0.0048025,0.0006412,7.604802208,1
R6,0.2085368,0.3350625,1.447006,0.0072148,4.91E-05,0.389917856,1
R6,0.2148361,0.3351045,1.445562,0.0062993,4.2E-05,0.382008649,1
R6,0.1401105,0.2521874,1.501996,-0.0747256,-0.0829171,227.9745535,6
R6,-0.0131816,0.2550233,1.412664,-0.1532921,0.0028359,178.9401504,4
R6,-0.0129777,0.2612461,1.411385,0.0002039,0.0062228,88.12328355,2
R6,-0.01330468,0.2619993,1.412013,-0.00032698,0.0007532,113.4666812,3
R6,-0.01354113,0.2657196,1.4103,-0.00023645,0.0037203,93.63663939,3
R6,-0.01239204,0.2662672,1.409802,0.00114909,0.0005476,25.48018146,1
R6,-0.01152166,0.2654894,1.407991,0.00087038,-0.0007778,318.2149856,8
R6,-0.01018066,0.2658316,1.407071,0.001341,0.0003422,14.31538021,1
R6,0.05347364,0.2817559,1.3944,0.0636543,0.0159243,14.04532891,1
R6,0.05794363,0.2818706,1.396119,0.00446999,0.0001147,1.469887875,1
R6,0.06292405,0.2804109,1.396245,0.00498042,-0.0014597,343.6647864,8
R6,0.06776757,0.2807258,1.397199,0.00484352,0.0003149,3.71983268,1
R6,0.09041924,0.2833549,1.397967,0.02265167,0.0026291,6.62049731,1
R6,0.09553579,0.2841461,1.398854,0.00511655,0.0007912,8.790334598,1
R6,0.101496,0.2845544,1.398768,0.00596021,0.0004083,3.918884556,1
R6,0.1063017,0.2844686,1.39915,0.0048057,-8.58E-05,358.9771614,8
R6,0.1219457,0.2858706,1.397857,0.015644,0.001402,5.121110853,1
R6,0.127737,0.2852407,1.398788,0.0057913,-0.0006299,353.7925347,8
R6,0.1358185,0.2866562,1.398147,0.0080815,0.0014155,9.934758139,1
R6,0.139813,0.2863872,1.397821,0.0039945,-0.000269,356.1473704,8
R6,0.1469681,0.2862753,1.396401,0.0071551,-0.0001119,359.1040132,8
R6,0.1508291,0.28773,1.396529,0.003861,0.0014547,20.64478737,1
R6,0.1779829,0.2899719,1.393884,0.0271538,0.0022419,4.719808147,1
R6,0.1824993,0.2902055,1.394239,0.0045164,0.0002336,2.960848877,1
R6,0.2629347,0.2855151,1.37224,0.0804354,-0.0046904,356.6627114,8
R6,0.2652922,0.2845867,1.372437,0.0023575,-0.0009284,338.5051326,8
R6,0.2694074,0.2855159,1.371865,0.0041152,0.0009292,12.72384288,1
R6,0.2739472,0.2842031,1.370771,0.0045398,-0.0013128,343.8714138,8
R6,0.3902721,0.274319,1.380646,0.1163249,-0.0098841,355.1432567,8
R6,0.393408,0.2741824,1.381572,0.0031359,-0.0001366,357.505769,8
R7,0.004833449,0.3229846,1.391365,-0.388574551,0.0488022,172.8415387,4
R7,0.001578648,0.3290169,1.390417,-0.003254801,0.0060323,118.3496214,3
R7,-0.000410881,0.3358483,1.387807,-0.001989529,0.0068314,106.2373019,3
R7,-0.000560774,0.3424182,1.384479,-0.000149893,0.0065699,91.30698285,3
R7,-0.000432917,0.3430103,1.384323,0.000127857,0.0005921,77.81475064,2
R7,-0.000386579,0.3448874,1.383766,0.000046338,0.0018771,88.58588636,2
R7,-0.000208844,0.3458632,1.384483,0.000177735,0.0009758,79.67714732,2
R7,0.000663761,0.3451075,1.385042,0.000872605,-0.0007557,319.106534,8
R7,0.000823907,0.3477784,1.386347,0.000160146,0.0026709,86.56867813,2
R7,0.007443046,0.3485029,1.384676,0.006619139,0.0007245,6.246462096,1
R7,0.01195712,0.3490953,1.385168,0.004514074,0.0005924,7.476429255,1
R7,0.01921259,0.3512381,1.382464,0.00725547,0.0021428,16.45375696,1
R7,0.02330402,0.3519466,1.382344,0.00409143,0.0007085,9.824302528,1
R7,0.04918683,0.3516526,1.379587,0.02588281,-0.000294,359.3492115,8
R7,0.1001158,0.3459721,1.368399,0.05092897,-0.0056805,353.6356659,8
R7,0.1018813,0.3459142,1.369857,0.0017655,-5.79E-05,358.1216443,8
R7,0.1072266,0.3450142,1.368564,0.0053453,-0.0009,350.4426246,8
R7,0.1151517,0.3434156,1.367768,0.0079251,-0.0015986,348.595696,8
R7,0.1223575,0.3422438,1.36432,0.0072058,-0.0011718,350.763471,8
R7,0.1318356,0.3459825,1.362639,0.0094781,0.0037387,21.52708723,1
R7,0.1392502,0.343953,1.361779,0.0074146,-0.0020295,344.6921281,8
R7,0.1470018,0.3431751,1.360714,0.0077516,-0.0007779,354.2693554,8
R7,0.2550937,0.336114,1.360722,0.1080919,-0.0070611,356.2624654,8
R7,0.26002,0.3372083,1.361313,0.0049263,0.0010943,12.52400487,1
R7,0.2645792,0.3395337,1.362257,0.0045592,0.0023254,27.02365595,1
R7,0.2685911,0.3380743,1.36216,0.0040119,-0.0014594,340.010243,8
R7,0.2728348,0.3384417,1.362392,0.0042437,0.0003674,4.948066892,1
R7,0.276812,0.339406,1.362684,0.0039772,0.0009643,13.6287678,1
R7,0.2818734,0.3378828,1.361526,0.0050614,-0.0015232,343.2511262,8
R7,0.2851469,0.3369192,1.362514,0.0032735,-0.0009636,343.5974783,8
R7,0.289887,0.3384898,1.362789,0.0047401,0.0015706,18.33226507,1
R7,0.2938012,0.3379211,1.362488,0.0039142,-0.0005687,351.7332555,8
R7,0.3217763,0.3346915,1.36511,0.0279751,-0.0032296,353.4146116,8
R7,0.3506007,0.3309916,1.365395,0.0288244,-0.0036999,352.6855106,8
R7,0.3542828,0.3299638,1.365732,0.0036821,-0.0010278,344.4037647,8
R7,0.3587814,0.3289821,1.365781,0.0044986,-0.0009817,347.6897074,8
R7,0.3637077,0.325887,1.36654,0.0049263,-0.0030951,327.8596399,8
R7,0.3687229,0.3213767,1.3663,0.0050152,-0.0045103,318.0341287,8
R7,0.3748445,0.3199202,1.367282,0.0061216,-0.0014565,346.616571,8
R7,0.3976398,0.279144,1.378231,0.0227953,-0.0407762,299.2066937,7
R8,-0.03992619,0.2949011,1.354648,-0.43756599,0.0157571,177.9376245,4
R8,-0.04088089,0.2987441,1.353894,-0.0009547,0.003843,103.9513177,3
R8,-0.04091248,0.2996639,1.351291,-3.16E-05,0.0009198,91.96701732,3
R8,-0.04259918,0.3005014,1.350528,-0.0016867,0.0008375,153.5941449,4
R8,-0.04461444,0.3043295,1.349885,-0.00201526,0.0038281,117.7640551,3
R8,-0.04552356,0.3040822,1.348936,-0.00090912,-0.0002473,195.2174628,5
R8,-0.04663531,0.3054042,1.34793,-0.00111175,0.001322,130.0625154,3
R8,-0.04686421,0.3056855,1.347771,-0.0002289,0.0002813,129.1360079,3
R8,-0.03425316,0.3103152,1.343701,0.01261105,0.0046297,20.15892098,1
R8,-0.003330532,0.3112415,1.333769,0.030922628,0.0009263,1.715805477,1
R8,0.003621987,0.3137777,1.332916,0.006952519,0.0025362,20.04139543,1
R8,0.0124126,0.3151239,1.331505,0.008790613,0.0013462,8.706669109,1
R8,0.02381907,0.3161747,1.327525,0.01140647,0.0010508,5.263411883,1
R8,0.03247223,0.3128241,1.324933,0.00865316,-0.0033506,338.8330413,8
R8,0.04143322,0.3118119,1.323172,0.00896099,-0.0010122,353.555399,8
R8,0.05200805,0.3111774,1.32096,0.01057483,-0.0006345,356.5663146,8
R8,0.184573,0.3015691,1.306332,0.13256495,-0.0096083,355.8544544,8
R8,0.1856041,0.3019964,1.305051,0.0010311,0.0004273,22.5096938,1
R8,0.1887347,0.3023256,1.304338,0.0031306,0.0003292,6.002908615,1
R8,0.1909705,0.3040526,1.303519,0.0022358,0.001727,37.6835905,1
R8,0.1944536,0.3039591,1.301434,0.0034831,-9.35E-05,358.4623269,8
R8,0.1990003,0.3053878,1.302415,0.0045467,0.0014287,17.44417372,1
R8,0.2035121,0.3058987,1.302186,0.0045118,0.0005109,6.460448732,1
