0.02002596,0.2981733,1.470114
0.0240498,0.2986323,1.469603
0.02870056,0.3019912,1.470143
0.04127326,0.3162368,1.463278
0.04734574,0.3191698,1.462443
0.1950035,0.3339478,1.449493
0.1965195,0.3343722,1.449356
0.201322,0.3350134,1.449204
0.2085368,0.3350625,1.447006
0.2148361,0.3351045,1.445562
0.1401105,0.2521874,1.501996
-0.0131816,0.2550233,1.412664
-0.0129777,0.2612461,1.411385
-0.01330468,0.2619993,1.412013
-0.01354113,0.2657196,1.4103
-0.01239204,0.2662672,1.409802
-0.01152166,0.2654894,1.407991
-0.01018066,0.2658316,1.407071
0.05347364,0.2817559,1.3944
0.05794363,0.2818706,1.396119
0.06292405,0.2804109,1.396245
0.06776757,0.2807258,1.397199
0.09041924,0.2833549,1.397967
0.09553579,0.2841461,1.398854
0.101496,0.2845544,1.398768
0.1063017,0.2844686,1.39915
0.1219457,0.2858706,1.397857
0.127737,0.2852407,1.398788
0.1358185,0.2866562,1.398147
0.139813,0.2863872,1.397821
0.1469681,0.2862753,1.396401
0.1508291,0.28773,1.396529
0.1779829,0.2899719,1.393884
0.1824993,0.2902055,1.394239
0.2629347,0.2855151,1.37224
0.2652922,0.2845867,1.372437
0.2694074,0.2855159,1.371865
0.2739472,0.2842031,1.370771
0.3902721,0.274319,1.380646
0.393408,0.2741824,1.381572
