0.2519511,0.3226695,1.369042,0.01403828,-0.000460208,0.000389099
0.2651751,0.3204811,1.368479,0.01322404,-0.002188474,-0.000562072
0.279303,0.3184562,1.367148,0.01412791,-0.002024889,-0.00133121
0.2936437,0.3183461,1.368635,0.01434067,-0.00011006,0.00148654
0.3067981,0.3149412,1.367608,0.01315436,-0.003404945,-0.001027226
0.321835,0.3168675,1.367555,0.01503694,0.001926333,-5.21E-05
0.3878114,0.313011,1.365595,0.06597635,-0.00385651,-0.001960158
0.4161427,0.310871,1.366311,0.02833134,-0.002139956,0.00071609
0.4595221,0.2956818,1.364086,0.0433794,-0.0151892,-0.002225399
0.4637531,0.2970647,1.364155,0.004231006,0.001382887,6.85E-05
0.4690018,0.2961883,1.364928,0.005248725,-0.000876427,0.000773072
0.4766717,0.2933352,1.365457,0.007669896,-0.002853096,0.00052917
0.4839141,0.290806,1.364661,0.007242382,-0.002529234,-0.000795364
0.4948609,0.2898831,1.365674,0.01094678,-0.000922859,0.001012087
0.5027931,0.2876817,1.36653,0.007932186,-0.002201438,0.000856161
0.5117892,0.286013,1.366208,0.008996129,-0.001668692,-0.000322104
0.5269701,0.28383,1.368174,0.01518089,-0.00218299,0.001966
0.5184833,0.2565094,1.375623,-0.008486748,-0.02732062,0.007449269
0.5193869,0.2576069,1.377127,0.000903606,0.0010975,0.00150454
0.5140656,0.2711749,1.371262,-0.005321324,0.01356807,-0.005865335
0.5116102,0.2732463,1.369745,-0.002455413,0.002071351,-0.001516938
0.5090574,0.2787051,1.368709,-0.002552807,0.005458772,-0.00103581
0.5053292,0.2848237,1.366982,-0.003728211,0.006118596,-0.001726985
0.4146527,0.3089449,1.367907,-0.09067652,0.02412128,0.000924707
0.4088055,0.3070872,1.369078,-0.005847186,-0.001857698,0.001170516
0.380988,0.3121606,1.369975,-0.02781752,0.005073339,0.000897527
0.3595256,0.3128083,1.369024,-0.02146241,0.000647724,-0.000950694
0.3484934,0.3133854,1.370114,-0.01103216,0.000577092,0.001089573
0.3356495,0.3110243,1.369769,-0.01284385,-0.002361059,-0.00034523
0.3233354,0.3092385,1.36987,-0.01231414,-0.001785874,0.000101447
0.3108198,0.3102782,1.370843,-0.0125156,0.001039714,0.000973225
0.2964595,0.308458,1.37117,-0.01436028,-0.001820177,0.000326872
0.2841754,0.3055908,1.371709,-0.01228413,-0.002867192,0.000538349
0.271244,0.3055982,1.371991,-0.01293144,7.42E-06,0.000282526
0.2580113,0.3038932,1.371268,-0.01323268,-0.001704991,-0.000722766
0.2469151,0.3028101,1.372548,-0.01109613,-0.001083136,0.001279235
0.2334937,0.3038778,1.372684,-0.01342149,0.001067668,0.000136137
0.1729485,0.3037692,1.381271,-0.06054512,-0.00010854,0.00858748
0.0139032,0.3169848,1.409305,-0.1590453,0.01321554,0.02803373
0.007411896,0.3184639,1.410324,-0.006491307,0.001479119,0.001019239
,,,,,
,,,,,
,,,,,
