Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R7,0.5206593,0.2519928,1.482677,0.006469488,7.15E-05,0.000209212,0.633426684,1
R7,0.5297814,0.2523368,1.481683,0.009122133,0.000344038,-0.00099349,2.159866263,1
R7,0.5355659,0.2524463,1.480721,0.005784512,0.000109434,-0.000962257,1.08381903,1
R7,0.5342616,0.2482911,1.471035,-0.001304269,-0.004155174,-0.009686232,252.5734305,6
R7,0.5328008,0.2474568,1.469127,-0.00146085,-0.000834256,-0.001907587,209.7296514,5
R7,0.5319139,0.2473989,1.468769,-0.000886858,-5.79E-05,-0.000357866,183.7357315,5
R7,0.5287033,0.2466346,1.468879,-0.003210664,-0.000764325,0.000109673,193.3904963,5
R7,0.5271283,0.2464073,1.468387,-0.001574934,-0.000227302,-0.000491977,188.2125036,5
R7,0.5222483,0.2445918,1.46847,-0.004880071,-0.001815498,8.31E-05,200.4063519,5
R7,0.3900273,0.2589411,1.471056,-0.132221,0.01434931,0.002586246,173.8062046,4
R7,0.3833247,0.2622733,1.47091,-0.006702542,0.003332138,-0.00014627,153.5659429,4
R7,0.3734608,0.2636848,1.471972,-0.009863913,0.001411527,0.001062036,171.8562557,4
R7,0.3634324,0.2662607,1.474203,-0.01002842,0.002575904,0.00223124,165.5944076,4
R7,0.3543537,0.266463,1.474415,-0.009078652,0.000202328,0.000211597,178.7233103,4
R7,0.3450334,0.2696998,1.476655,-0.009320289,0.003236741,0.002239943,160.8489575,4
R7,0.2925987,0.2781595,1.482852,-0.05243477,0.008459777,0.006196976,170.8349308,4
R7,0.2598516,0.2754763,1.481805,-0.03274709,-0.002683192,-0.001047134,184.6841693,5
R7,0.252663,0.2761844,1.48158,-0.007188529,0.000708044,-0.000224352,174.3747214,4
R7,0.2440796,0.2753929,1.480631,-0.008583441,-0.000791431,-0.000949383,185.2680242,5
R7,0.2351149,0.2715613,1.481533,-0.008964732,-0.003831685,0.000901818,203.1427202,5
R7,0.2269097,0.2705115,1.482086,-0.008205146,-0.001049727,0.000552893,187.2905434,5
R7,0.2187644,0.2673753,1.482477,-0.008145347,-0.003136188,0.000391007,201.0581109,5
R7,0.2108193,0.2666607,1.482739,-0.007945076,-0.00071463,0.00026226,185.1397104,5
R7,0.202366,0.2665489,1.483456,-0.008453324,-0.000111789,0.000717402,180.757647,5
R7,0.1927978,0.2661614,1.48492,-0.009568229,-0.000387549,0.001463532,182.3194276,5
R7,0.1840552,0.2668805,1.486382,-0.008742586,0.00071916,0.001461864,175.2974717,4
R7,0.1753569,0.2698046,1.486995,-0.008698285,0.002924025,0.000612974,161.4193582,4
R7,0.1665026,0.2735771,1.486898,-0.00885433,0.003772497,-9.64E-05,156.9229699,4
R7,0.1579684,0.2776114,1.488959,-0.008534119,0.00403437,0.00206089,154.6982965,4
R8,0.2519511,0.3226695,1.369042,0.01403828,-0.000460208,0.000389099,358.1223834,8
R8,0.2651751,0.3204811,1.368479,0.01322404,-0.002188474,-0.000562072,350.6031697,8
R8,0.279303,0.3184562,1.367148,0.01412791,-0.002024889,-0.00133121,351.8436042,8
R8,0.2936437,0.3183461,1.368635,0.01434067,-0.00011006,0.00148654,359.5602821,8
R8,0.3067981,0.3149412,1.367608,0.01315436,-0.003404945,-0.001027226,345.4877684,8
R8,0.321835,0.3168675,1.367555,0.01503694,0.001926333,-5.21E-05,7.300212033,1
R8,0.3878114,0.313011,1.365595,0.06597635,-0.00385651,-0.001960158,356.6547012,8
R8,0.4161427,0.310871,1.366311,0.02833134,-0.002139956,0.00071609,355.6804702,8
R8,0.4595221,0.2956818,1.364086,0.0433794,-0.0151892,-0.002225399,340.7024117,8
R8,0.4637531,0.2970647,1.364155,0.004231006,0.001382887,6.85E-05,18.09976845,1
R8,0.4690018,0.2961883,1.364928,0.005248725,-0.000876427,0.000773072,350.5202686,8
R8,0.4766717,0.2933352,1.365457,0.007669896,-0.002853096,0.00052917,339.59549,8
R8,0.4839141,0.290806,1.364661,0.007242382,-0.002529234,-0.000795364,340.749429,8
R8,0.4948609,0.2898831,1.365674,0.01094678,-0.000922859,0.001012087,355.1811241,8
R8,0.5027931,0.2876817,1.36653,0.007932186,-0.002201438,0.000856161,344.488946,8
R8,0.5117892,0.286013,1.366208,0.008996129,-0.001668692,-0.000322104,349.4916382,8
R8,0.5269701,0.28383,1.368174,0.01518089,-0.00218299,0.001966,351.8170446,8
R8,0.5184833,0.2565094,1.375623,-0.008486748,-0.02732062,0.007449269,252.743363,6
R8,0.5193869,0.2576069,1.377127,0.000903606,0.0010975,0.00150454,50.5342953,2
R8,0.5140656,0.2711749,1.371262,-0.005321324,0.01356807,-0.005865335,111.4148442,3
R8,0.5116102,0.2732463,1.369745,-0.002455413,0.002071351,-0.001516938,139.8495038,4
R8,0.5090574,0.2787051,1.368709,-0.002552807,0.005458772,-0.00103581,115.063247,3
R8,0.5053292,0.2848237,1.366982,-0.003728211,0.006118596,-0.001726985,121.354979,3
R8,0.4146527,0.3089449,1.367907,-0.09067652,0.02412128,0.000924707,165.1034677,4
R8,0.4088055,0.3070872,1.369078,-0.005847186,-0.001857698,0.001170516,197.6254709,5
R8,0.380988,0.3121606,1.369975,-0.02781752,0.005073339,0.000897527,169.6640373,4
R8,0.3595256,0.3128083,1.369024,-0.02146241,0.000647724,-0.000950694,178.2713696,4
R8,0.3484934,0.3133854,1.370114,-0.01103216,0.000577092,0.001089573,177.0055875,4
R8,0.3356495,0.3110243,1.369769,-0.01284385,-0.002361059,-0.00034523,190.416275,5
R8,0.3233354,0.3092385,1.36987,-0.01231414,-0.001785874,0.000101447,188.2518623,5
R8,0.3108198,0.3102782,1.370843,-0.0125156,0.001039714,0.000973225,175.2511465,4
R8,0.2964595,0.308458,1.37117,-0.01436028,-0.001820177,0.000326872,187.2237652,5
R8,0.2841754,0.3055908,1.371709,-0.01228413,-0.002867192,0.000538349,193.1379812,5
R8,0.271244,0.3055982,1.371991,-0.01293144,7.42E-06,0.000282526,179.9671205,5
R8,0.2580113,0.3038932,1.371268,-0.01323268,-0.001704991,-0.000722766,187.3419379,5
R8,0.2469151,0.3028101,1.372548,-0.01109613,-0.001083136,0.001279235,185.5751989,5
R8,0.2334937,0.3038778,1.372684,-0.01342149,0.001067668,0.000136137,175.4517477,4
R8,0.1729485,0.3037692,1.381271,-0.06054512,-0.00010854,0.00858748,180.1027149,5
R8,0.0139032,0.3169848,1.409305,-0.1590453,0.01321554,0.02803373,175.2500377,4
R8,0.007411896,0.3184639,1.410324,-0.006491307,0.001479119,0.001019239,167.1636603,4
R9,0.09301116,0.3424985,1.374311,0.00554394,-0.000502348,-0.000892282,354.8224499,8
R9,0.1000187,0.3420561,1.373458,0.007007584,-0.000442386,-0.000852227,356.3877362,8
R9,0.1074447,0.3382334,1.372085,0.007425919,-0.003822654,-0.001373172,332.7618657,8
R9,0.1140457,0.3373916,1.372297,0.006601058,-0.000841767,0.000211597,352.7328667,8
R9,0.2400493,0.3422094,1.374347,0.1260036,0.004817724,0.002050281,2.189626787,1
R9,0.2482313,0.3386902,1.375089,0.008181944,-0.003519177,0.000742316,336.7267337,8
R9,0.2582931,0.3372028,1.37389,0.01006177,-0.001487404,-0.001199365,351.5910219,8
R9,0.2660186,0.338665,1.372221,0.007725567,0.001462191,-0.001669288,10.71739929,1
R9,0.419817,0.330028,1.374551,0.1537983,-0.008636951,0.002330065,356.7857797,8
R9,0.4237733,0.3313954,1.375153,0.003956378,0.00136736,0.000602126,19.06561224,1
R9,0.4277098,0.3312143,1.376254,0.00393644,-0.000181109,0.001100779,357.3657793,8
R9,0.4311691,0.3298928,1.375653,0.003459334,-0.001321495,-0.000600815,339.092718,8
R9,0.446701,0.3109102,1.373097,0.01553187,-0.01898256,-0.002555847,309.2906445,7
R9,0.4698687,0.2908457,1.374003,0.02316767,-0.02006456,0.000906348,319.1055183,8
R9,0.4736941,0.2905461,1.374763,0.003825426,-0.000299513,0.000759959,355.5231365,8
R9,0.4744646,0.2878212,1.377092,0.000770509,-0.002724916,0.002328396,285.7890136,7
R9,0.4774159,0.2883629,1.376282,0.002951324,0.000541627,-0.00080955,10.39921278,1
R9,0.4789166,0.2879956,1.37737,0.001500666,-0.000367224,0.001087666,346.2495113,8
R9,0.4818961,0.2881916,1.377759,0.002979517,0.00019601,0.000388622,3.763825104,1
R9,0.4692085,0.3064674,1.366732,-0.01268762,0.01827577,-0.01102662,124.7696094,3
R9,0.4675387,0.3100145,1.367064,-0.001669794,0.003547132,0.000332236,115.2084681,3
R9,0.3600942,0.3360471,1.371092,-0.1074445,0.0260326,0.004027486,166.3803344,4
R9,0.351855,0.3363873,1.372252,-0.00823915,0.000340134,0.001160502,177.636021,4
R9,0.34089,0.3362432,1.372086,-0.01096505,-0.000144064,-0.000165939,180.7527378,5
R9,0.3293968,0.3333254,1.373312,-0.01149318,-0.002917826,0.001225471,194.2449895,5
R9,0.3193975,0.3341784,1.375788,-0.009999275,0.000853062,0.002476454,175.1237693,4
R9,0.3080235,0.3327332,1.376076,-0.01137409,-0.001445293,0.00028801,187.2417015,5
R9,0.1774156,0.3329674,1.380243,-0.1306078,0.000234217,0.004167318,179.8972527,5
R9,0.1316232,0.333134,1.382434,-0.04579246,0.000166595,0.002190948,179.7915563,5
R9,0.1160037,0.3353672,1.382324,-0.01561946,0.002233267,-0.000110626,171.8630115,4
R9,0.0136706,0.3447938,1.387892,-0.1023331,0.009426594,0.005568027,174.7369512,4
R9,0.006504971,0.3445857,1.389487,-0.007165628,-0.000208169,0.00159502,181.664036,5
R9,0.000669606,0.3445125,1.390171,-0.005835365,-7.31E-05,0.000684381,180.7180531,5
R9,-0.005542719,0.3449047,1.388879,-0.006212325,0.000392199,-0.001292109,176.3875777,4
R9,-0.01435464,0.3458986,1.392242,-0.008811922,0.000993908,0.003362775,173.5647362,4
R9,-0.02118713,0.3461364,1.394599,-0.006832488,0.000237733,0.002357483,178.0072251,4
R9,-0.02669577,0.3483326,1.395983,-0.005508646,0.002196223,0.001383901,158.2634956,4
R9,-0.05664885,0.3553501,1.397139,-0.02995308,0.007017523,0.001155972,166.8143398,4
R9,-0.06213327,0.35493,1.398612,-0.005484421,-0.000420153,0.001472592,184.3807853,5
R9,-0.07184521,0.3541483,1.401658,-0.00971194,-0.000781626,0.003046155,184.6012975,5
