0.1446406,0.322795,1.292335
0.1694886,0.3121385,1.285413
0.1791202,0.3122734,1.283663
0.2400347,0.3035952,1.282789
0.3664537,0.3048858,1.275392
0.3781209,0.3033627,1.274672
0.3823298,0.3001657,1.274073
0.3962712,0.300074,1.274655
0.479619,0.3047036,1.282463
0.4762979,0.2944432,1.281237
0.4759516,0.2921824,1.282087
0.475325,0.2912126,1.282425
0.4755605,0.2917264,1.283537
0.479782,0.287207,1.285806
0.4841292,0.284874,1.286208
0.5078099,0.2700112,1.28529
0.502223,0.2653238,1.280933
0.4979694,0.2636699,1.279868
0.492938,0.2604772,1.278798
0.4853796,0.262952,1.279893
0.4773555,0.2687236,1.280858
0.4788581,0.2854782,1.282549
0.4717127,0.2958344,1.285068
0.4652954,0.3050116,1.28834
0.4041471,0.3194754,1.295981
0.395086,0.3237187,1.29842
0.3226604,0.3232985,1.309824
0.3143534,0.3253726,1.313092
0.3050326,0.3251947,1.314146
0.2940367,0.3249895,1.316516
0.2824123,0.3224545,1.31788
0.2735444,0.3232311,1.320213
0.2625654,0.3204996,1.323098
0.1432806,0.3283244,1.364979
0.1396894,0.3283237,1.366042
0.1231643,0.330307,1.369026
0.1169285,0.3335549,1.368236
0.1068549,0.3343517,1.366962
0.09902237,0.3344147,1.366434
0.09496094,0.3342194,1.365154
