0.1166576,0.3010131,1.29329
0.123114,0.3035436,1.296401
0.1341904,0.3061085,1.297277
0.1476551,0.3101403,1.298486
0.158778,0.3129877,1.298774
0.1698682,0.3162663,1.300593
0.1763691,0.3173553,1.301434
0.1879493,0.3216915,1.302052
0.3049167,0.3364164,1.315571
0.3163368,0.3393019,1.315797
0.3246923,0.3429063,1.317533
0.3324292,0.3454937,1.318238
0.3352572,0.3473039,1.319919
0.3413888,0.3491176,1.319712
0.3844542,0.3453633,1.32103
0.3910721,0.3152186,1.322509
0.3928763,0.313744,1.322742
0.3985333,0.3142149,1.321061
0.4013892,0.3140329,1.320441
0.404393,0.3141662,1.319648
0.4047934,0.3138189,1.318672
0.4063045,0.315858,1.315835
0.4055734,0.3195391,1.313579
0.4030872,0.3199103,1.310738
0.3470899,0.3381287,1.304631
0.3414966,0.3391764,1.302804
0.3309197,0.3385624,1.303493
0.3197463,0.3359042,1.30274
0.305867,0.3324063,1.303338
0.2945242,0.3327701,1.303385
0.2809037,0.3336215,1.30383
0.2681653,0.3336336,1.304324
0.2548773,0.3353037,1.30468
0.09536494,0.3434209,1.313423
0.0876931,0.3447168,1.313861
0.07663838,0.3447887,1.313885
0.0650478,0.3435295,1.313467
0.05301745,0.3417118,1.316097
0.03175382,0.3452367,1.318232
0.01937804,0.3439778,1.318015
