Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R7,-0.003248437,0.3083289,1.414144,-0.018301367,0.0618309,106.4882601,3
R7,-0.006502442,0.3103134,1.413383,-0.003254005,0.0019845,148.6224948,4
R7,-0.007034128,0.3071031,1.41136,-0.000531686,-0.0032103,260.596104,6
R7,-0.008673209,0.3067363,1.411491,-0.001639081,-0.0003668,192.6140483,5
R7,0.003815625,0.2971682,1.403393,0.012488834,-0.0095681,322.5431058,8
R7,0.1488304,0.2383347,1.39437,0.145014775,-0.0588335,337.9172642,8
R7,0.1603816,0.2468906,1.397149,0.0115512,0.0085559,36.52711158,1
R7,0.1709286,0.2488949,1.397291,0.010547,0.0020043,10.75990704,1
R7,0.1863599,0.2482427,1.397717,0.0154313,-0.0006522,357.5798487,8
R7,0.2010808,0.2491772,1.39812,0.0147209,0.0009345,3.632329267,1
R7,0.2133378,0.2482947,1.399135,0.012257,-0.0008825,355.8818289,8
R7,0.2281374,0.2491758,1.400517,0.0147996,0.0008811,3.407105087,1
R7,0.2421326,0.2456552,1.400265,0.0139952,-0.0035206,345.879789,8
R7,0.2538315,0.2463602,1.401421,0.0116989,0.000705,3.448592109,1
R7,0.2662868,0.2476918,1.403695,0.0124553,0.0013316,6.102330562,1
R7,0.2804805,0.2465424,1.404659,0.0141937,-0.0011494,355.3703137,8
R7,0.292262,0.2500291,1.406403,0.0117815,0.0034867,16.48596349,1
R7,0.3601018,0.2366304,1.405993,0.0678398,-0.0133987,348.8275878,8
R7,0.3656538,0.2407247,1.40776,0.005552,0.0040943,36.40676924,1
R7,0.379688,0.2365741,1.40819,0.0140342,-0.0041506,343.5244722,8
R7,0.3860677,0.2337123,1.408556,0.0063797,-0.0028618,335.8399932,8
R7,0.3969343,0.2292989,1.409143,0.0108666,-0.0044134,337.8957847,8
R7,0.4058111,0.2260769,1.409213,0.0088768,-0.003222,340.0506905,8
R7,0.412517,0.219962,1.410988,0.0067059,-0.0061149,317.6392933,8
R7,0.4223229,0.2157648,1.41313,0.0098059,-0.0041972,336.8277182,8
R7,0.4302022,0.2123609,1.414215,0.0078793,-0.0034039,336.6353957,8
R7,0.4511877,0.2061503,1.418074,0.0209855,-0.0062106,343.5140278,8
R7,0.4565326,0.2040167,1.419917,0.0053449,-0.0021336,338.2388932,8
R7,0.4513132,0.2048475,1.418028,-0.0052194,0.0008308,170.9557967,4
R7,0.4391838,0.2045317,1.417003,-0.0121294,-0.0003158,181.491411,5
R7,0.4338393,0.2056829,1.416702,-0.0053445,0.0011512,167.8442702,4
R7,0.4225645,0.2076208,1.416405,-0.0112748,0.0019379,170.2473591,4
R7,0.4101106,0.2081028,1.416572,-0.0124539,0.000482,177.7836028,4
R7,0.1518622,0.2443442,1.457187,-0.2582484,0.0362414,172.0115413,4
R7,0.1416199,0.2438658,1.457723,-0.0102423,-0.0004784,182.6742425,5
