0.2055132,0.2170314,1.570868
0.2914235,0.2079259,1.560697
0.3177401,0.201408,1.560931
0.3228384,0.2003435,1.562005
0.3299837,0.1994269,1.5635
0.3352985,0.1985364,1.564115
0.3403995,0.1982148,1.564288
0.3469607,0.1980058,1.565001
0.3517514,0.1974588,1.565365
0.3574226,0.1966589,1.566021
0.361421,0.1957542,1.570465
0.3602443,0.1940939,1.570963
0.3594386,0.1974386,1.570796
0.3540764,0.1963267,1.571328
0.3459404,0.1940822,1.573307
0.3394706,0.1936394,1.573643
0.3355232,0.1924753,1.577229
0.3259003,0.1920942,1.577036
0.3146145,0.1920448,1.579019
0.3081268,0.1925534,1.580796
0.2969634,0.192871,1.582349
0.2870754,0.192938,1.58257
0.2746001,0.1941528,1.582631
0.2624874,0.1964368,1.583254
0.2514585,0.1972782,1.584547
0.2414353,0.1995756,1.584679
0.1792806,0.2208639,1.59748
0.1744366,0.2203113,1.599743
0.1617879,0.2209849,1.601684
0.1508077,0.2228654,1.604386
0.1390311,0.2267371,1.606901
0.1275897,0.2295137,1.609909
0.1194566,0.2305457,1.611609
0.1098442,0.2311849,1.613846
0.09817748,0.2302906,1.616037
0.08788791,0.2291798,1.617116
0.07654893,0.2303031,1.617628
0.03358965,0.2501669,1.620396
0.02444551,0.2451382,1.618941
0.01505293,0.246498,1.61827
