0.1773881,0.3151318,1.480829,0.01038674,-0.000199586,0.00041461
0.1863045,0.312903,1.482431,0.008916423,-0.002228826,0.001601815
0.230883,0.3101157,1.485773,0.04457851,-0.002787292,0.003342509
0.3354362,0.2971968,1.479933,0.1045532,-0.01291889,-0.005839944
0.3360487,0.2956949,1.481862,0.000612527,-0.001501918,0.001928687
0.3436282,0.2952223,1.482711,0.007579476,-0.000472575,0.000848889
0.4015151,0.293447,1.485045,0.0578869,-0.001775324,0.002334237
0.4017611,0.2930855,1.485826,0.000246018,-0.000361472,0.000781059
0.4051519,0.2917781,1.487758,0.003390759,-0.001307428,0.001932144
0.4069423,0.29015,1.48846,0.001790434,-0.001628041,0.000701189
0.4139085,0.2882889,1.489018,0.006966203,-0.001861185,0.000558138
0.422057,0.2870754,1.48854,0.008148521,-0.001213461,-0.000477433
0.427913,0.285313,1.489312,0.005855978,-0.00176236,0.00077188
0.4642356,0.2583976,1.49003,0.03632259,-0.0269154,0.000718117
0.4576354,0.2549996,1.489496,-0.006600171,-0.003398061,-0.000534296
0.4559563,0.2555451,1.490112,-0.001679182,0.000545561,0.000616074
0.4510107,0.257387,1.483227,-0.004945517,0.001841903,-0.00688529
0.4493203,0.2583305,1.482201,-0.001690418,0.000943482,-0.001025915
0.4470901,0.2582551,1.481172,-0.002230197,-7.55E-05,-0.001028419
0.4451774,0.2587643,1.480005,-0.001912713,0.000509232,-0.001167297
0.4380695,0.260441,1.479604,-0.007107884,0.001676679,-0.000401378
0.4347166,0.2605225,1.480993,-0.00335291,8.15E-05,0.001389503
0.3866162,0.2658507,1.487134,-0.04810041,0.005328208,0.006141067
0.3819869,0.2685097,1.489205,-0.004629314,0.002658933,0.002070665
0.3737612,0.2715522,1.490309,-0.008225709,0.003042579,0.001104236
0.3655204,0.2747649,1.492154,-0.008240819,0.003212661,0.001844287
0.3545283,0.2782289,1.493539,-0.01099202,0.003464013,0.00138557
0.3470049,0.2816657,1.49459,-0.007523447,0.003436834,0.001051068
0.3391353,0.2852869,1.496257,-0.007869542,0.003621131,0.001666903
0.3317806,0.2878533,1.497548,-0.007354736,0.002566397,0.001291037
0.2794792,0.2976457,1.502468,-0.05230138,0.009792387,0.004920006
0.2114772,0.2985635,1.502997,-0.06800203,0.000917882,0.000529289
0.2006395,0.2980912,1.502504,-0.01083769,-0.000472367,-0.000493646
0.1901258,0.2978557,1.502688,-0.01051374,-0.000235498,0.000184059
0.1786277,0.2969978,1.501288,-0.01149803,-0.00085786,-0.001400113
0.1682171,0.2966559,1.500413,-0.01041064,-0.000341892,-0.000874877
0.1544091,0.2963564,1.501315,-0.01380803,-0.000299573,0.000902534
0.1436418,0.2963945,1.499947,-0.0107673,3.82E-05,-0.001367927
0.131792,0.2953383,1.498092,-0.01184982,-0.001056194,-0.001855493
0.1191899,0.295526,1.49643,-0.01260211,0.000187695,-0.001662135
