7,5,5,8,6,6,7,6,7,7,6,6,6,6,7,2,5,3,8,5,8,4,5,8,7,5,6,7,8,7,6,7,6,2,5,2,Perut,Perut
7,7,6,7,7,7,8,6,7,8,5,4,8,6,7,6,7,6,6,6,6,6,8,7,7,5,7,7,7,7,7,8,7,7,7,7,Perut,Perut
7,7,7,7,6,6,7,6,6,6,7,6,6,6,6,7,8,7,1,3,7,6,7,6,6,7,7,7,7,6,7,8,7,8,7,7,Perut,Perut
7,7,6,1,5,7,7,6,6,6,6,6,7,6,7,6,6,6,5,8,5,8,7,7,6,8,7,7,7,7,7,7,3,3,3,4,Perut,Perut
7,7,6,6,6,5,7,6,7,6,6,6,6,6,6,6,6,5,8,6,6,7,7,7,8,6,6,6,6,6,7,7,7,1,7,8,Perut,Perut
7,7,6,6,8,6,6,6,7,7,7,6,7,7,6,3,3,2,6,7,7,7,6,6,6,7,8,7,6,7,7,6,7,8,6,6,Perut,Perut
7,6,7,6,7,7,7,7,7,6,5,7,6,6,7,6,6,8,3,6,6,7,7,7,7,7,6,7,6,7,8,5,7,7,7,2,Perut,Perut
2,3,1,8,6,7,6,6,6,8,7,6,6,6,7,6,6,6,2,5,6,6,6,6,7,7,5,6,5,7,7,5,7,7,7,6,Perut,Perut
6,5,7,7,8,6,7,6,6,6,7,5,6,7,6,5,3,6,1,5,5,8,1,7,6,7,7,6,6,8,8,7,7,7,8,7,Perut,Perut
2,8,7,7,7,8,3,5,6,7,7,6,6,7,6,6,7,6,8,7,6,7,7,8,7,7,7,6,6,6,7,6,7,8,7,7,Perut,Perut
7,7,7,7,7,7,7,7,7,6,7,6,6,7,6,6,6,6,5,4,6,8,5,7,7,6,8,6,7,6,7,7,7,5,7,7,Perut,Perut
6,7,7,6,6,7,6,5,5,8,7,7,6,7,6,7,6,5,6,8,7,8,7,7,6,6,8,7,7,7,7,6,7,7,7,4,Perut,Perut
3,2,4,5,6,7,7,8,6,6,6,6,6,6,6,6,7,7,7,7,7,7,5,7,4,7,6,7,7,7,6,6,8,7,6,7,Perut,Perut
5,6,7,6,7,7,6,6,6,6,6,7,6,6,6,6,6,6,5,6,6,5,5,7,7,7,7,7,7,7,7,1,7,7,7,7,Perut,Perut
2,3,5,4,3,5,7,5,7,6,7,6,6,6,7,6,7,7,6,7,7,7,7,7,8,7,7,7,7,7,7,6,7,7,8,7,Perut,Perut
