6,5,8,8,2,6,6,6,6,6,6,8,6,5,6,6,6,6,6,6,5,1,5,5,3,2,7,3,7,8,5,6,8,8,8,1,Perut,Perut
7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,5,6,2,7,1,1,1,8,1,1,8,8,8,8,8,8,8,Perut,Perut
3,3,5,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,4,1,1,1,8,8,1,8,8,8,8,8,8,8,3,Perut,Perut
7,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,1,1,2,8,1,1,1,8,8,8,8,8,8,8,8,Perut,Perut
7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,3,2,7,2,2,1,1,1,1,8,8,1,8,8,8,8,8,Perut,Perut
1,7,3,3,7,6,6,5,7,6,6,6,6,6,6,6,6,6,4,6,8,2,2,1,1,1,8,8,8,1,8,1,1,8,1,8,Perut,Perut
4,3,3,3,4,4,4,6,6,6,6,5,6,6,6,6,6,6,1,3,2,2,4,2,1,1,1,8,8,8,8,8,8,8,8,8,Perut,Perut
2,4,4,4,6,6,6,5,6,6,6,5,5,5,6,6,6,6,5,5,5,5,8,1,8,8,8,8,8,8,8,8,8,8,8,8,Perut,Perut
7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,3,6,4,1,2,8,2,1,8,8,8,1,8,8,8,8,8,Perut,Perut
3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,1,2,8,1,8,1,8,1,8,1,8,8,Perut,Perut
7,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,1,1,7,1,5,2,1,8,8,1,8,1,8,8,8,8,8,Perut,Perut
7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,1,1,1,1,1,1,8,8,1,7,8,8,1,1,8,1,Perut,Perut
6,6,6,6,6,5,6,6,6,5,6,6,6,6,6,6,6,6,5,5,6,1,2,1,1,8,1,5,5,1,1,1,8,1,1,8,Perut,Perut
6,6,6,6,6,6,6,6,5,7,6,6,6,6,6,6,6,6,8,6,6,7,8,8,2,1,8,1,5,8,1,8,8,1,8,1,Perut,Perut
2,2,2,8,1,6,5,2,4,6,6,6,6,6,6,6,6,6,3,4,1,2,1,5,1,2,2,1,1,8,8,8,8,8,8,1,Perut,Perut
