7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,2,1,8,8,2,1,1,8,8,8,1,8,8,8,8,8,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,1,2,8,7,8,8,1,1,8,7,1,1,1,8,5,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,1,8,7,1,8,1,8,8,1,8,8,8,8,8,8,8,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,8,2,1,7,7,1,6,8,1,8,1,1,8,8,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,4,7,8,6,1,1,1,1,8,6,8,8,8,1,8,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,2,8,2,8,1,1,1,1,1,1,8,1,3,1,1,1,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,1,3,8,8,1,8,1,1,1,1,8,8,8,8,1,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,2,1,8,8,7,3,7,1,7,1,1,1,1,1,8,8,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,8,1,1,6,6,1,2,1,2,1,1,1,8,8,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,8,8,8,8,4,1,1,8,1,8,8,8,8,8,8,8,1,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,6,5,6,1,2,1,2,1,1,1,1,8,8,8,1,8,1,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,4,8,1,1,7,1,7,3,1,2,8,4,8,1,1,1,8,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,8,1,1,7,1,2,6,8,1,1,1,1,1,1,8,8,1,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,8,1,3,6,8,8,1,1,1,1,8,8,8,1,1,1,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,1,8,1,8,7,8,8,8,8,1,1,1,8,8,8,Perut,Perut
