7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,2,5,2,1,1,8,8,8,8,8,7,7,8,7,7,4,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1,2,3,1,2,1,8,1,1,8,8,8,8,8,7,7,7,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,4,2,1,1,8,1,1,8,8,8,8,8,7,7,7,4,3,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,5,2,2,2,2,2,2,1,1,8,8,8,8,8,8,7,Perut,Perut
7,7,7,8,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,2,1,2,1,1,6,1,1,1,1,8,8,8,8,8,7,7,Perut,Perut
6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,2,2,2,1,1,1,1,8,1,8,8,8,8,8,8,7,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,3,2,2,3,2,1,1,1,1,1,8,8,8,8,7,7,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,8,4,2,2,1,1,1,8,8,8,8,8,8,7,7,7,7,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,5,2,1,2,1,1,8,1,8,8,8,7,7,7,4,3,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,1,1,1,1,1,8,1,1,1,8,8,8,7,7,7,Perut,Perut
7,7,7,7,7,8,7,7,7,7,6,7,7,7,7,7,7,7,8,2,3,4,2,2,1,1,1,1,8,8,8,8,8,8,7,7,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,4,2,5,1,2,2,1,1,8,8,8,8,8,7,7,7,6,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,2,1,1,1,1,1,1,8,8,8,8,8,7,7,7,6,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,4,2,2,1,2,2,1,2,1,8,8,8,8,7,7,7,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,5,6,3,2,3,1,1,8,8,8,8,8,8,8,8,7,Perut,Perut
