7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,8,8,3,8,8,1,1,8,8,1,1,1,1,8,1,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,1,8,1,2,2,1,8,7,1,1,1,8,1,1,1,8,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,8,8,8,1,2,7,1,1,1,8,1,1,1,1,8,8,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,3,8,8,2,8,8,1,8,1,8,1,1,8,8,1,8,8,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,8,3,3,8,8,1,8,1,1,1,8,1,1,8,8,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,8,8,8,8,1,1,1,8,8,8,1,1,1,1,8,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,1,2,8,4,3,3,1,1,8,1,8,1,1,1,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,6,7,8,8,8,8,8,2,8,8,8,1,1,1,1,1,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,7,7,1,8,8,1,1,1,1,8,8,8,1,2,2,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,1,3,1,8,1,1,8,2,1,8,8,1,1,1,1,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,7,8,8,1,2,1,1,8,8,1,1,8,8,8,8,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,8,1,1,1,1,1,3,1,1,1,3,8,1,8,8,8,8,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,3,1,7,7,7,8,1,2,8,1,8,1,8,8,1,8,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,3,2,1,1,1,3,1,8,1,8,1,1,7,8,1,1,Perut,Kepala
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,1,1,8,8,8,1,1,1,1,1,1,1,1,8,Perut,Kepala
