7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,6,7,6,8,1,1,1,1,1,1,1,1,5,5,4,5,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,1,1,8,1,1,1,1,5,5,4,5,5,5,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,8,8,1,1,1,8,8,8,4,4,4,5,4,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,8,1,8,8,8,1,2,5,5,5,4,4,4,4,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,1,1,8,8,1,1,5,5,4,4,4,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,7,1,8,1,1,1,4,4,5,5,5,5,4,5,6,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,8,8,1,1,1,1,1,1,5,5,5,5,5,5,5,4,4,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,8,7,8,1,1,1,2,5,5,4,5,4,4,5,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,2,1,1,1,1,1,1,5,5,4,5,5,4,4,5,4,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,1,8,1,8,8,1,8,1,4,5,5,5,5,5,4,4,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,3,8,8,8,1,1,1,1,1,1,4,5,4,4,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,8,8,1,1,8,1,1,1,4,5,5,5,5,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,2,8,8,1,8,1,8,8,1,4,5,4,4,4,5,5,4,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,8,8,8,8,1,1,1,3,4,4,4,5,5,5,5,5,Perut,Perut
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,8,8,8,1,8,1,1,5,5,5,5,5,5,5,5,5,4,Perut,Perut
