7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,6,4,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,4,3,1,3,4,4,5,4,4,5,4,6,4,6,5,5,8,1,5,1,Dada,Dada
6,7,7,7,7,7,7,7,7,7,8,8,8,8,2,7,2,2,1,7,5,5,5,4,5,5,5,5,5,5,4,5,5,5,6,4,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,8,2,1,1,5,6,5,5,4,5,5,5,5,4,5,6,4,6,5,5,6,Dada,Dada
7,7,7,7,7,7,7,7,8,7,7,1,7,2,5,7,2,2,8,3,5,4,4,5,5,6,4,4,4,4,6,6,4,4,2,1,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,6,5,5,4,4,5,4,5,5,5,5,5,5,5,3,4,1,5,Dada,Dada
7,7,7,7,7,7,7,7,7,7,8,8,7,7,7,7,2,8,5,3,5,4,5,5,5,5,5,5,6,3,5,5,5,4,7,3,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,2,4,5,5,5,5,4,4,5,5,5,5,5,5,5,4,3,5,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,2,7,6,4,4,5,4,4,5,3,4,4,5,5,5,4,1,6,2,8,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,4,4,5,4,5,5,5,4,5,5,5,5,5,1,4,5,1,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,4,4,4,5,5,5,4,6,5,5,5,5,5,3,6,6,6,7,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,4,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,3,8,6,3,5,5,5,5,5,5,4,5,5,5,5,5,4,6,3,7,Dada,Dada
7,7,7,7,7,7,7,7,8,8,8,1,7,1,7,1,4,6,3,6,5,5,5,4,5,4,4,5,5,4,5,5,8,5,8,1,Dada,Dada
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,5,4,5,4,4,4,4,5,5,4,5,5,5,5,Dada,Dada
