Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R2,0.4691255,0.2288248,1.492301,0.0047076,-0.0099671,295.2820177,7
R2,0.4929348,0.2190935,1.492716,0.0238093,-0.0097313,337.76926,8
R2,0.4955668,0.205582,1.490922,0.002632,-0.0135115,281.023005,7
R2,0.513895,0.1947235,1.490907,0.0183282,-0.0108585,329.3554764,8
R3,0.1562019,0.3205681,1.391109,-0.3576931,0.1258446,160.6169638,4
R3,0.1545395,0.3180747,1.390521,-0.0016624,-0.0024934,236.3078114,6
R3,0.1534711,0.3170841,1.38823,-0.0010684,-0.0009906,222.8360893,5
R3,0.1541185,0.3149614,1.385376,0.0006474,-0.0021227,286.9611256,7
R3,0.1538587,0.3124889,1.383525,-0.0002598,-0.0024725,264.0016095,6
R3,0.1537684,0.3075666,1.380493,-9.03E-05,-0.0049223,268.9490221,6
R3,0.1545175,0.2998622,1.377909,0.0007491,-0.0077044,275.5534212,7
R3,0.1567276,0.29176,1.37452,0.0022101,-0.0081022,285.2578113,7
R3,0.1624387,0.2158335,1.35395,0.0057111,-0.0759265,274.3016192,7
R3,0.1659189,0.2120669,1.350481,0.0034802,-0.0037666,312.7367975,7
R3,0.166588,0.1992385,1.347962,0.0006691,-0.0128284,272.9857113,7
R3,0.1685343,0.1900704,1.346123,0.0019463,-0.0091681,281.9854108,7
R3,0.186945,0.1409968,1.335975,0.0184107,-0.0490736,290.564336,7
R3,0.19257,0.1292547,1.334856,0.005625,-0.0117421,295.5965406,7
R3,0.1959383,0.1165085,1.334161,0.0033683,-0.0127462,284.8025576,7
R3,0.201396,0.1083623,1.33389,0.0054577,-0.0081462,303.8208522,7
R3,0.2075638,0.0998257,1.333057,0.0061678,-0.0085366,305.8485809,7
R3,0.2164894,0.09336346,1.33205,0.0089256,-0.00646224,324.0950168,8
R3,0.3137887,0.1200765,1.332089,0.0972993,0.02671304,15.35201377,1
R3,0.3131636,0.123243,1.33376,-0.0006251,0.0031665,101.1671946,3
R3,0.3155674,0.1283916,1.335564,0.0024038,0.0051486,64.97287248,2
R3,0.3159032,0.1352077,1.337009,0.0003358,0.0068161,87.17956315,2
R3,0.3211064,0.1434991,1.337888,0.0052032,0.0082914,57.89001094,2
R3,0.3248737,0.1531099,1.339276,0.0037673,0.0096108,68.59551096,2
R3,0.3277724,0.1615902,1.339733,0.0028987,0.0084803,71.12876449,2
R3,0.328531,0.1746359,1.340572,0.0007586,0.0130457,86.6720308,2
R3,0.3586947,0.3332642,1.35649,0.0301637,0.1586283,79.2335539,2
R3,0.3695575,0.3376381,1.357535,0.0108628,0.0043739,21.93215184,1
R3,0.3799843,0.3410213,1.358841,0.0104268,0.0033832,17.97677219,1
R3,0.3911898,0.3433931,1.360093,0.0112055,0.0023718,11.9510571,1
R3,0.4028284,0.3461604,1.361941,0.0116386,0.0027673,13.37481518,1
R3,0.4124574,0.346809,1.363597,0.009629,0.0006486,3.85356639,1
R3,0.4711054,0.3407571,1.37012,0.058648,-0.0060519,354.1084883,8
