Name,X,Y,Z,DeltaX,DeltaY,Alpha,Kuant
R2,0.2592008,0.1575374,1.397837,0.0472665,-0.0020345,357.5353294,8
R2,0.3028394,0.1701532,1.400997,0.0436386,0.0126158,16.12443716,1
R2,0.3062611,0.1715273,1.40326,0.0034217,0.0013741,21.87960549,1
R2,0.3080873,0.1728393,1.4048,0.0018262,0.001312,35.69466512,1
R2,0.3144732,0.1749479,1.406036,0.0063859,0.0021086,18.27302751,1
R2,0.3195999,0.1777164,1.407557,0.0051267,0.0027685,28.36975582,1
R2,0.3266686,0.179337,1.408133,0.0070687,0.0016206,12.91271912,1
R2,0.3345278,0.1829291,1.409661,0.0078592,0.0035921,24.56308794,1
R2,0.3395355,0.1854279,1.409365,0.0050077,0.0024988,26.51880873,1
R2,0.3740275,0.2085122,1.415077,0.034492,0.0230843,33.79302359,1
R2,0.3855295,0.2499389,1.424032,0.011502,0.0414267,74.48284419,2
R2,0.3715138,0.2454302,1.426142,-0.0140157,-0.0045087,197.832425,5
R2,0.3652679,0.2460057,1.427759,-0.0062459,0.0005755,174.7356058,4
R2,0.364162,0.250876,1.428949,-0.0011059,0.0048703,102.7932316,3
R3,-0.05175767,0.3356366,1.47152,-0.41591967,0.0847606,168.4813778,4
R3,-0.05162727,0.34064,1.472119,0.0001304,0.0050034,88.50707944,2
R3,-0.05120064,0.3490911,1.473036,0.00042663,0.0084511,87.11003713,2
R3,-0.05031744,0.3565994,1.473091,0.0008832,0.0075083,83.29113725,2
R3,-0.04969252,0.368678,1.473105,0.00062492,0.0120786,87.03828408,2
R3,-0.04842741,0.3756689,1.474353,0.00126511,0.0069909,79.74246593,2
R3,-0.0339867,0.4356322,1.475893,0.01444071,0.0599633,76.45953688,2
R3,-0.03117785,0.4366448,1.476085,0.00280885,0.0010126,19.82440625,1
R3,0.01278733,0.4814894,1.47252,0.04396518,0.0448446,45.56734075,2
R3,0.02643804,0.4842405,1.473723,0.01365071,0.0027511,11.3944906,1
R3,0.03461686,0.487687,1.473603,0.00817882,0.0034465,22.85023201,1
R3,0.04251074,0.489463,1.473529,0.00789388,0.001776,12.67953374,1
R3,0.05032787,0.490302,1.474467,0.00781713,0.000839,6.126013128,1
R3,0.05725542,0.4897099,1.472807,0.00692755,-0.0005921,355.1147834,8
R3,0.06577993,0.4894392,1.471746,0.00852451,-0.0002707,358.1811556,8
R3,0.1722068,0.210531,1.414003,0.10642687,-0.2789082,290.8860476,7
R3,0.1750508,0.2070353,1.413768,0.002844,-0.0034957,309.1308007,7
R3,0.1797462,0.2031939,1.413804,0.0046954,-0.0038414,320.7127196,8
R3,0.1866319,0.1991949,1.412632,0.0068857,-0.003999,329.8533152,8
R3,0.1945587,0.1970121,1.412626,0.0079268,-0.0021828,344.6040613,8
R3,0.2017235,0.1921264,1.411816,0.0071648,-0.0048857,325.7097981,8
R3,0.2694549,0.184547,1.413469,0.0677314,-0.0075794,353.6149492,8
R3,0.2716857,0.1840135,1.414429,0.0022308,-0.0005335,346.550223,8
R3,0.2723937,0.1849054,1.41585,0.000708,0.0008919,51.55706838,2
R3,0.2752085,0.1852178,1.416927,0.0028148,0.0003124,6.333042508,1
R3,0.2785241,0.1869243,1.417046,0.0033156,0.0017065,27.23434308,1
R3,0.2819798,0.1880633,1.417573,0.0034557,0.001139,18.24223902,1
R3,0.2858016,0.1895812,1.418402,0.0038218,0.0015179,21.66143552,1
R3,0.2929435,0.1926225,1.419145,0.0071419,0.0030413,23.06619944,1
R3,0.2975214,0.1945334,1.419874,0.0045779,0.0019109,22.6565581,1
R3,0.3046328,0.1973491,1.421009,0.0071114,0.0028157,21.6006795,1
R3,0.3090411,0.1993995,1.421573,0.0044083,0.0020504,24.94420347,1
R3,0.3166366,0.2054932,1.423256,0.0075955,0.0060937,38.7392934,1
R3,0.3231296,0.2151432,1.433691,0.006493,0.00965,56.06537214,2
R3,0.3715105,0.304154,1.463687,0.0483809,0.0890108,61.47416569,2
R3,0.3708431,0.3095421,1.466049,-0.0006674,0.0053881,97.06100854,3
R3,0.3716637,0.3189081,1.469742,0.0008206,0.009366,84.9928292,2
R3,0.3723751,0.3311533,1.473132,0.0007114,0.0122452,86.67506839,2
R3,0.3729241,0.3902997,1.489388,0.000549,0.0591464,89.46819283,3
R3,0.3654028,0.4159058,1.498316,-0.0075213,0.0256061,106.3691377,3
R4,0.01415612,0.379175,1.339974,-0.35124668,-0.0367308,185.9698742,5
R4,0.01659711,0.3809101,1.340338,0.00244099,0.0017351,35.40590571,1
R4,0.01882007,0.3854077,1.340987,0.00222296,0.0044976,63.69889807,2
R4,0.02227473,0.3931817,1.340754,0.00345466,0.007774,66.04028744,2
R4,0.02588825,0.3987321,1.340628,0.00361352,0.0055504,56.93435301,2
R4,0.03449667,0.4165916,1.340368,0.00860842,0.0178595,64.26556622,2
R4,0.04018588,0.4310648,1.339423,0.00568921,0.0144732,68.54091305,2
R4,0.07259382,0.4718787,1.336128,0.03240794,0.0408139,51.5489582,2
R4,0.07817981,0.4721487,1.336841,0.00558599,0.00027,2.767249844,1
R4,0.08494516,0.4726121,1.337854,0.00676535,0.0004634,3.918416298,1
R4,0.0903651,0.4733224,1.339704,0.00541994,0.0007103,7.466240173,1
R4,0.1008833,0.471027,1.340212,0.0105182,-0.0022954,347.6892803,8
R4,0.1071535,0.4718728,1.342252,0.0062702,0.0008458,7.682372125,1
R4,0.1188764,0.46967,1.340574,0.0117229,-0.0022028,349.3578897,8
R4,0.1273382,0.4648983,1.339682,0.0084618,-0.0047717,330.5808814,8
R4,0.1338174,0.4604053,1.33933,0.0064792,-0.004493,325.2606337,8
R4,0.1553731,0.4139928,1.331435,0.0215557,-0.0464125,294.9119173,7
R4,0.153646,0.3577881,1.324841,-0.0017271,-0.0562047,268.2399263,6
R4,0.1577874,0.3053949,1.319663,0.0041414,-0.0523932,274.5195254,7
R4,0.1618898,0.2960943,1.318043,0.0041024,-0.0093006,293.8017877,7
R4,0.1647744,0.2914089,1.318158,0.0028846,-0.0046854,301.6188267,7
R4,0.1645263,0.2847794,1.31845,-0.0002481,-0.0066295,267.8567837,6
R4,0.1683078,0.2800407,1.317634,0.0037815,-0.0047387,308.5899957,7
R4,0.1763574,0.2651213,1.31644,0.0080496,-0.0149194,298.3485977,7
R4,0.1802434,0.2607628,1.315809,0.003886,-0.0043585,311.7199134,7
R4,0.2126701,0.2295185,1.309424,0.0324267,-0.0312443,316.0638869,8
R4,0.2139211,0.2286563,1.308238,0.001251,-0.0008622,325.4250532,8
R4,0.2178776,0.2266046,1.308323,0.0039565,-0.0020517,332.5903534,8
R4,0.2211689,0.2255082,1.307574,0.0032913,-0.0010964,341.5760191,8
R4,0.2268971,0.2232948,1.306634,0.0057282,-0.0022134,338.8732633,8
R4,0.2335082,0.2210377,1.304917,0.0066111,-0.0022571,341.1495484,8
R4,0.2409432,0.2206832,1.304587,0.007435,-0.0003545,357.2702108,8
R4,0.2919489,0.2085465,1.297036,0.0510057,-0.0121367,346.6154906,8
R4,0.3574452,0.2315938,1.303304,0.0654963,0.0230473,19.38631036,1
R4,0.377877,0.2436512,1.306084,0.0204318,0.0120574,30.54609197,1
R4,0.3845795,0.2503224,1.307819,0.0067025,0.0066712,44.86590438,2
R4,0.3706176,0.2774922,1.332087,-0.0139619,0.0271698,117.1975302,3
R4,0.4412105,0.3417128,1.331157,0.0705929,0.0642206,42.29378474,1
R4,0.4418016,0.3536974,1.333973,0.0005911,0.0119846,87.17636692,2
R4,0.4424048,0.3657928,1.336505,0.0006032,0.0120954,87.14501335,2
R5,-0.02226188,0.3627081,1.304655,-0.46466668,-0.0030847,180.3803537,5
R5,-0.02093784,0.3694514,1.304118,0.00132404,0.0067433,78.89135099,2
R5,-0.01921696,0.3729817,1.302099,0.00172088,0.0035303,64.01261869,2
R5,-0.01746011,0.3824655,1.301852,0.00175685,0.0094838,79.50507244,2
R5,-0.01811512,0.3935585,1.301754,-0.00065501,0.011093,93.37922865,3
R5,-0.01438943,0.3999977,1.299941,0.00372569,0.0064392,59.94653329,2
R5,-0.009386022,0.4098124,1.297648,0.005003408,0.0098147,62.9880971,2
R5,-0.002928378,0.4217168,1.296089,0.006457644,0.0119044,61.52200215,2
R5,0.003331283,0.4299618,1.293064,0.006259661,0.008245,52.7939806,2
R5,0.01193692,0.4366577,1.291158,0.008605637,0.0066959,37.88587898,1
R5,0.02016582,0.4432096,1.288457,0.0082289,0.0065519,38.52701573,1
R5,0.03744202,0.4598524,1.285185,0.0172762,0.0166428,43.93018871,1
R5,0.08876787,0.4859736,1.283313,0.05132585,0.0261212,26.97285095,1
R5,0.09413018,0.4855026,1.284974,0.00536231,-0.000471,354.9802918,8
R5,0.09997275,0.4837928,1.286583,0.00584257,-0.0017098,343.6881392,8
R5,0.108393,0.480606,1.285549,0.00842025,-0.0031868,339.2699207,8
R5,0.1155634,0.4762499,1.286773,0.0071704,-0.0043561,328.7208407,8
R5,0.1224208,0.4686122,1.285521,0.0068574,-0.0076377,311.9186287,7
R5,0.128956,0.4612841,1.284774,0.0065352,-0.0073281,311.7265814,7
R5,0.1342026,0.4510016,1.282575,0.0052466,-0.0102825,297.032746,7
R5,0.1393194,0.4397783,1.280833,0.0051168,-0.0112233,294.5086546,7
R5,0.1449597,0.3659648,1.268817,0.0056403,-0.0738135,274.3696424,7
R5,0.133775,0.3249554,1.267876,-0.0111847,-0.0410094,254.7444675,6
R5,0.1369239,0.2998444,1.269345,0.0031489,-0.025111,277.1475374,7
R5,0.1370289,0.2937149,1.269153,0.000105,-0.0061295,270.9813963,7
R5,0.1377932,0.2881708,1.269361,0.0007643,-0.0055441,277.8492216,7
R5,0.1383526,0.2817843,1.269258,0.0005594,-0.0063865,275.0058196,7
R5,0.1398643,0.2717105,1.26793,0.0015117,-0.0100738,278.5342699,7
R5,0.1399339,0.2611114,1.2653,6.96E-05,-0.0105991,270.3762328,7
R5,0.1427765,0.2525187,1.263944,0.0028426,-0.0085927,288.3050257,7
R5,0.1879968,0.1881301,1.248537,0.0452203,-0.0643886,305.0804788,7
R5,0.2051035,0.1826719,1.245497,0.0171067,-0.0054582,342.3037826,8
R5,0.2150701,0.1810419,1.244887,0.0099666,-0.00163,350.7117203,8
R5,0.2251813,0.1805665,1.244928,0.0101112,-0.0004754,357.3080971,8
R5,0.234999,0.179588,1.245115,0.0098177,-0.0009785,354.3083022,8
R5,0.2446933,0.1802613,1.246001,0.0096943,0.0006733,3.972994267,1
R5,0.252293,0.1821818,1.247276,0.0075997,0.0019205,14.18214491,1
R5,0.2600164,0.1849155,1.249266,0.0077234,0.0027337,19.49143421,1
R5,0.2710884,0.1899284,1.251101,0.011072,0.0050129,24.35886355,1
R5,0.2755205,0.1945284,1.251235,0.0044321,0.0046,46.06496313,2
R6,-0.0959788,0.2300331,1.295534,-0.3714993,0.0355047,174.5407445,4
R6,-0.09804481,0.2415451,1.298887,-0.00206601,0.011512,100.1743227,3
R6,-0.09497645,0.3624053,1.322099,0.00306836,0.1208602,88.54570552,2
R6,-0.09035317,0.3942558,1.32014,0.00462328,0.0318505,81.74087857,2
R6,-0.08834333,0.397774,1.322492,0.00200984,0.0035182,60.26199418,2
R6,-0.0847296,0.4035102,1.324432,0.00361373,0.0057362,57.78961571,2
R6,-0.07918145,0.4113327,1.326024,0.00554815,0.0078225,54.65362401,2
R6,-0.07443177,0.4191073,1.32761,0.00474968,0.0077746,58.57829287,2
R6,-0.06628203,0.4277275,1.328014,0.00814974,0.0086202,46.60694101,2
R6,-0.05891208,0.4352461,1.329025,0.00736995,0.0075186,45.57203251,2
R6,-0.01066126,0.4494473,1.334006,0.04825082,0.0142012,16.40023102,1
R6,-0.003162372,0.4470147,1.333262,0.007498888,-0.0024326,342.0272086,8
R6,0.00448064,0.4451171,1.332855,0.007643012,-0.0018976,346.0565953,8
R6,0.01102666,0.4341246,1.332158,0.00654602,-0.0109925,300.7737456,7
R6,0.07461592,0.1733185,1.29232,0.06358926,-0.2608061,283.7024025,7
R6,0.08357233,0.1698752,1.292406,0.00895641,-0.0034433,338.9706986,8
R6,0.09499402,0.1646028,1.291657,0.01142169,-0.0052724,335.2213412,8
R6,0.1096609,0.1607174,1.291526,0.01466688,-0.0038854,345.1626029,8
R6,0.1205665,0.1557555,1.292073,0.0109056,-0.0049619,335.5351091,8
R6,0.1343499,0.1547231,1.293441,0.0137834,-0.0010324,355.7164478,8
R6,0.1505615,0.1527197,1.292807,0.0162116,-0.0020034,352.9552087,8
R6,0.2359676,0.1828876,1.299614,0.0854061,0.0301679,19.45469114,1
R6,0.2438643,0.2027333,1.321139,0.0078967,0.0198457,68.30215148,2
R6,0.3048289,0.2662734,1.318601,0.0609646,0.0635401,46.18504954,2
R6,0.3097431,0.2788954,1.320071,0.0049142,0.012622,68.72724161,2
R6,0.3177481,0.2935323,1.324264,0.008005,0.0146369,61.32551167,2
R6,0.3231314,0.304545,1.326452,0.0053833,0.0110127,63.94938812,2
R6,0.3279704,0.3173816,1.328173,0.004839,0.0128366,69.34511326,2
R6,0.3326734,0.3284828,1.329862,0.004703,0.0111012,67.04015768,2
R6,0.3336268,0.3376964,1.331343,0.0009534,0.0092136,84.09220401,2
R6,0.3341363,0.3504087,1.334911,0.0005095,0.0127123,87.70485406,2
R6,0.3334618,0.3618302,1.336635,-0.0006745,0.0114215,93.37969362,3
R6,0.3324295,0.3722455,1.337898,-0.0010323,0.0104153,95.66031616,3
R6,0.3287847,0.3823604,1.339535,-0.0036448,0.0101149,109.8161047,3
R6,0.3284788,0.3938248,1.342587,-0.0003059,0.0114644,91.52843771,3
R6,0.3183319,0.4401578,1.354369,-0.0101469,0.046333,102.3527245,3
R6,0.3181299,0.4441625,1.355825,-0.000202,0.0040047,92.88759379,3
R6,0.3179264,0.4468956,1.357096,-0.0002035,0.0027331,94.25824729,3
R6,0.317838,0.4500764,1.35798,-8.84E-05,0.0031808,91.59194023,3
R6,0.3186139,0.4544038,1.359699,0.0007759,0.0043274,79.83491555,2
R7,-0.01099694,0.2728828,1.331471,-0.32961084,-0.181521,208.8421519,5
R7,-0.009565422,0.2726633,1.332106,0.001431518,-0.0002195,351.2825206,8
R7,0.006254378,0.3972213,1.337083,0.0158198,0.124558,82.76176014,2
R7,0.01021508,0.4025227,1.338647,0.003960702,0.0053014,53.23641067,2
R7,0.01803638,0.4108032,1.339167,0.0078213,0.0082805,46.63354983,2
R7,0.02509989,0.4189771,1.340088,0.00706351,0.0081739,49.16792622,2
R7,0.03332736,0.427156,1.341537,0.00822747,0.0081789,44.83038004,2
R7,0.04058957,0.435717,1.34372,0.00726221,0.008561,49.69239412,2
R7,0.05068768,0.4422713,1.344845,0.01009811,0.0065543,32.98607249,1
R7,0.05920926,0.4464961,1.347738,0.00852158,0.0042248,26.37113815,1
R7,0.06985023,0.4493832,1.349463,0.01064097,0.0028871,15.18000325,1
R7,0.0813304,0.450747,1.351566,0.01148017,0.0013638,6.774767396,1
R7,0.09013796,0.4488736,1.352614,0.00880756,-0.0018734,347.991938,8
R7,0.1001428,0.4490214,1.354216,0.01000484,0.0001478,0.846360387,1
R7,0.1096396,0.4467817,1.354785,0.0094968,-0.0022397,346.7299924,8
R7,0.1184142,0.443826,1.354385,0.0087746,-0.0029557,341.3840426,8
R7,0.1264499,0.4382346,1.353035,0.0080357,-0.0055914,325.1690352,8
R7,0.1357631,0.4358876,1.351647,0.0093132,-0.002347,345.8555308,8
R7,0.1435926,0.430887,1.349077,0.0078295,-0.0050006,327.4341573,8
R7,0.1514571,0.4258231,1.345755,0.0078645,-0.0050639,327.2227804,8
R7,0.1565361,0.4182398,1.343643,0.005079,-0.0075833,303.8126404,7
R7,0.1769212,0.3619122,1.32821,0.0203851,-0.0563276,289.8953174,7
R7,0.1512143,0.2239832,1.323604,-0.0257069,-0.137929,259.4424724,6
R7,0.2252346,0.1383647,1.307268,0.0740203,-0.0856185,310.8446043,7
R7,0.310432,0.1162334,1.301154,0.0851974,-0.0221313,345.4383981,8
R7,0.3381776,0.1208996,1.307437,0.0277456,0.0046662,9.546555144,1
R7,0.3473988,0.1208595,1.309875,0.0092212,-4.01E-05,359.7508409,8
R7,0.3668471,0.1231247,1.31016,0.0194483,0.0022652,6.643472159,1
R7,0.400072,0.1329331,1.313332,0.0332249,0.0098084,16.44725001,1
R7,0.3496481,0.108478,1.326439,-0.0504239,-0.0244551,205.8729331,5
R7,0.4264,0.1445025,1.318746,0.0767519,0.0360245,25.14362209,1
R7,0.4267166,0.1464415,1.321025,0.0003166,0.001939,80.72657588,2
R7,0.3966933,0.1430492,1.327469,-0.0300233,-0.0033923,186.4464477,5
R7,0.4097078,0.1602656,1.332408,0.0130145,0.0172164,52.91304557,2
R7,0.4035274,0.1674978,1.335443,-0.0061804,0.0072322,130.5161099,3
R7,0.4182439,0.2010455,1.341724,0.0147165,0.0335477,66.31419329,2
R7,0.4107224,0.264373,1.353513,-0.0075215,0.0633275,96.77337276,3
R7,0.383166,0.3206884,1.36597,-0.0275564,0.0563154,116.0735497,3
R7,0.3846178,0.3359291,1.367905,0.0014518,0.0152407,84.55853255,2
R7,0.4507373,0.3943382,1.366979,0.0661195,0.0584091,41.4569574,1
R8,0.07120554,0.3081814,1.291762,-0.37953176,-0.0861568,192.7898502,5
R8,0.07207791,0.3150045,1.29245,0.00087237,0.0068231,82.71395674,2
R8,0.0726424,0.3243932,1.29294,0.00056449,0.0093887,86.55926738,2
R8,0.07038156,0.3318258,1.296607,-0.00226084,0.0074326,106.9186538,3
R8,0.07158998,0.3392348,1.298203,0.00120842,0.007409,80.73653275,2
R8,0.07280324,0.3456467,1.301651,0.00121326,0.0064119,79.28517023,2
R8,0.0745374,0.3533258,1.302874,0.00173416,0.0076791,77.27443973,2
R8,0.08003524,0.3603994,1.301768,0.00549784,0.0070736,52.14444639,2
R8,0.1699,0.4253732,1.299902,0.08986476,0.0649738,35.86759017,1
R8,0.1724947,0.4279055,1.302579,0.0025947,0.0025323,44.30269551,2
R8,0.1812248,0.4272097,1.302553,0.0087301,-0.0006958,355.4430866,8
R8,0.1856216,0.4279564,1.305143,0.0043968,0.0007467,9.638470137,1
R8,0.1951707,0.424965,1.305709,0.0095491,-0.0029914,342.6060459,8
R8,0.2007172,0.4219974,1.307526,0.0055465,-0.0029676,331.8514318,8
R8,0.210016,0.4158074,1.306444,0.0092988,-0.00619,326.3491952,8
R8,0.2173612,0.4157176,1.306265,0.0073452,-8.98E-05,359.2995555,8
R8,0.2247829,0.4089178,1.304808,0.0074217,-0.0067998,317.5039242,8
R8,0.2318325,0.4003834,1.302431,0.0070496,-0.0085344,309.5574472,7
R8,0.2551787,0.3385325,1.282405,0.0233462,-0.0618509,290.6794827,7
R8,0.2511005,0.2792526,1.277852,-0.0040782,-0.0592799,266.0644998,6
R8,0.2568322,0.2577233,1.275027,0.0057317,-0.0215293,284.9079433,7
R8,0.2592777,0.2404634,1.273708,0.0024455,-0.0172599,278.064377,7
R8,0.2616427,0.228644,1.273453,0.002365,-0.0118194,281.3151529,7
R8,0.264316,0.2154887,1.272539,0.0026733,-0.0131553,281.4867165,7
R8,0.264325,0.2056936,1.274713,9.00E-06,-0.0097951,270.0526449,7
