-0.02226188,0.3627081,1.304655
-0.02093784,0.3694514,1.304118
-0.01921696,0.3729817,1.302099
-0.01746011,0.3824655,1.301852
-0.01811512,0.3935585,1.301754
-0.01438943,0.3999977,1.299941
-0.009386022,0.4098124,1.297648
-0.002928378,0.4217168,1.296089
0.003331283,0.4299618,1.293064
0.01193692,0.4366577,1.291158
0.02016582,0.4432096,1.288457
0.03744202,0.4598524,1.285185
0.08876787,0.4859736,1.283313
0.09413018,0.4855026,1.284974
0.09997275,0.4837928,1.286583
0.108393,0.480606,1.285549
0.1155634,0.4762499,1.286773
0.1224208,0.4686122,1.285521
0.128956,0.4612841,1.284774
0.1342026,0.4510016,1.282575
0.1393194,0.4397783,1.280833
0.1449597,0.3659648,1.268817
0.133775,0.3249554,1.267876
0.1369239,0.2998444,1.269345
0.1370289,0.2937149,1.269153
0.1377932,0.2881708,1.269361
0.1383526,0.2817843,1.269258
0.1398643,0.2717105,1.26793
0.1399339,0.2611114,1.2653
0.1427765,0.2525187,1.263944
0.1879968,0.1881301,1.248537
0.2051035,0.1826719,1.245497
0.2150701,0.1810419,1.244887
0.2251813,0.1805665,1.244928
0.234999,0.179588,1.245115
0.2446933,0.1802613,1.246001
0.252293,0.1821818,1.247276
0.2600164,0.1849155,1.249266
0.2710884,0.1899284,1.251101
0.2755205,0.1945284,1.251235
