-0.04230021,0.3051055,1.422146
-0.04122756,0.3304387,1.423486
-0.0390173,0.3371478,1.42375
-0.03547421,0.3453192,1.422343
-0.03157114,0.3551658,1.42184
-0.0279956,0.3596898,1.42289
-0.0234247,0.3666975,1.424826
-0.01891594,0.3710246,1.42531
-0.01315174,0.377178,1.426325
-0.006591264,0.3823405,1.427467
0.000724089,0.3870789,1.426435
0.007199999,0.3940912,1.427394
0.08221009,0.4417514,1.43781
0.09900056,0.4432025,1.43738
0.1399309,0.4444162,1.429928
0.146946,0.4415823,1.425412
0.1550744,0.4380469,1.420497
0.1622373,0.433222,1.417903
0.1689969,0.4290658,1.414729
0.1736338,0.4208086,1.411365
0.1786876,0.4093544,1.407235
0.2514706,0.2100159,1.364257
0.2529389,0.2082034,1.363708
0.2563141,0.2066056,1.362555
0.2600389,0.2038894,1.360631
0.2651353,0.2031878,1.360004
0.274354,0.1990757,1.356691
0.3061936,0.1949582,1.348962
0.3107677,0.1955082,1.348578
0.3884177,0.201028,1.351777
0.4156732,0.2169476,1.350669
0.4468713,0.2579572,1.358596
0.4488651,0.2629378,1.360518
0.4467966,0.2671513,1.36224
0.4453678,0.2739275,1.364689
0.4450035,0.2815859,1.366702
0.4419517,0.2885359,1.369689
0.4414033,0.2964156,1.371892
0.4329066,0.3042628,1.374304
0.4559818,0.4211814,1.395375
