Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R1,0.387908,0.2187199,1.583614,0.009140909,0.01312207,0.00608027,55.13871019,2
R1,0.3947464,0.2313609,1.588585,0.006838381,0.01264103,0.004971027,61.58807139,2
R1,0.4008888,0.2439473,1.59402,0.006142378,0.01258633,0.005434275,63.98670876,2
R1,0.4100199,0.2627162,1.600932,0.009131134,0.01876897,0.006912947,64.05700413,2
R1,0.4154997,0.2794444,1.607785,0.005479842,0.01672813,0.006852508,71.86211165,2
R1,0.422697,0.302292,1.614511,0.007197291,0.02284762,0.006725669,72.51490949,2
R1,0.4253857,0.3247383,1.622509,0.002688646,0.02244633,0.007998824,83.16959116,2
R1,0.4269927,0.3484502,1.629114,0.00160706,0.02371183,0.006604433,86.12273032,2
R1,0.4272628,0.367811,1.636913,0.000270069,0.01936084,0.007798672,89.20082045,3
R1,0.4239624,0.3854925,1.644031,-0.003300369,0.01768151,0.007118464,100.5729612,3
R1,0.4194205,0.4013134,1.650384,-0.004541993,0.01582092,0.006353378,106.0181263,3
R1,0.4153807,0.4171381,1.657098,-0.004039794,0.01582465,0.006713986,104.3208771,3
R1,0.4117988,0.4275512,1.661771,-0.003581822,0.01041308,0.004672408,108.9818516,3
R2,-0.0472566,0.2284476,1.542295,-0.000765793,0.007380918,-0.000726104,95.92341984,3
R2,-0.0472225,0.2394951,1.537846,3.41E-05,0.01104745,-0.004448652,89.82317837,3
R2,-0.0464423,0.2477529,1.535416,0.000780202,0.008257836,-0.002429724,84.60270214,2
R2,-0.04647363,0.2551062,1.534294,-3.13E-05,0.007353276,-0.001122355,90.24408645,3
R2,-0.02543759,0.3952393,1.548313,0.02103603,0.1401331,0.01401937,81.46281059,2
R2,-0.01182366,0.4068431,1.549554,0.01361393,0.01160377,0.001240492,40.44246024,1
R2,-0.004831194,0.4154024,1.550883,0.006992466,0.008559316,0.001329541,50.75316539,2
R2,0.01178649,0.429538,1.552076,0.01661768,0.01413563,0.001193166,40.38575162,1
R2,0.02121026,0.4337657,1.551211,0.009423771,0.004227668,-0.000864983,24.161836,1
R2,0.07012533,0.4177782,1.550439,0.04891507,-0.01598755,-0.00077188,341.9003802,8
R2,0.08583173,0.4010779,1.546359,0.01570641,-0.01670027,-0.004080296,313.2433825,7
R2,0.09101392,0.3901047,1.542184,0.005182192,-0.01097319,-0.004175425,295.2794634,7
R2,0.09602297,0.3750876,1.539844,0.005009048,-0.01501706,-0.002339959,288.4464903,7
R2,0.1069457,0.307584,1.526571,0.01092272,-0.06750366,-0.01327276,279.191326,7
R2,0.1090961,0.2939941,1.52358,0.002150379,-0.01358986,-0.002991199,278.9915956,7
R2,0.110058,0.2750234,1.521367,0.000961967,-0.01897076,-0.002212763,272.9028605,7
R2,0.1083906,0.2527456,1.520302,-0.001667447,-0.02227774,-0.001065016,265.7195001,6
R2,0.1084976,0.233296,1.518278,0.000106961,-0.01944959,-0.002023578,270.3150875,7
R2,0.1128275,0.2184728,1.517328,0.004329897,-0.01482321,-0.000950933,286.2832167,7
R2,0.1488286,0.1571569,1.503855,0.0360011,-0.06131589,-0.01347256,300.4189608,7
R2,0.1846819,0.1390196,1.498073,0.03585337,-0.01813731,-0.005782008,333.1663092,8
R2,0.2738065,0.1158704,1.504655,0.08912459,-0.0231492,0.006581783,345.439751,8
R2,0.2810887,0.116976,1.509647,0.007282227,0.00110554,0.004992127,8.632355099,1
R2,0.2917966,0.1228444,1.514047,0.01070789,0.00586839,0.004400253,28.72466001,1
R2,0.3022609,0.1290126,1.518236,0.01046425,0.006168231,0.004189014,30.51754395,1
R2,0.315028,0.1388013,1.524109,0.01276717,0.009788692,0.005873084,37.47767283,1
R2,0.3257505,0.1498704,1.528419,0.01072249,0.01106916,0.004309773,45.91140655,2
R2,0.3363933,0.1596306,1.533712,0.0106428,0.009760141,0.005292535,42.52285118,1
R2,0.3439947,0.1698569,1.540299,0.00760141,0.01022631,0.006587029,53.37587849,2
R2,0.3634745,0.2338928,1.577289,0.01947978,0.06403591,0.03699052,73.08019303,2
R2,0.3655683,0.2469686,1.584219,0.002093732,0.01307584,0.006930351,80.90289757,2
R2,0.3805243,0.3478228,1.609877,0.01495606,0.1008542,0.02565765,81.56486101,2
R2,0.3792804,0.3588049,1.615649,-0.001243889,0.0109821,0.005772114,96.46207394,3
R2,0.3766295,0.3711396,1.619304,-0.002650887,0.01233467,0.003655076,102.1291425,3
R2,0.3748147,0.3867122,1.624135,-0.001814842,0.01557261,0.004830599,96.64730134,3
R2,0.3718951,0.3983984,1.628,-0.002919614,0.01168621,0.003865004,104.027298,3
R2,0.3674935,0.4087085,1.633193,-0.004401594,0.01031008,0.005192995,113.1186741,3
R2,0.3626847,0.4186408,1.637121,-0.004808754,0.00993228,0.003927708,115.8341348,3
R2,0.3483398,0.4504771,1.652865,-0.01434493,0.0318363,0.01574481,114.2555691,3
R2,0.3471194,0.453929,1.655675,-0.001220375,0.003451943,0.002810001,109.4701709,3
R3,0.04586373,0.2529225,1.475855,-0.000607409,0.00336124,-0.000300765,100.2433543,3
R3,0.04585048,0.2566663,1.475356,-1.32E-05,0.003743738,-0.000498891,90.20273894,3
R3,0.04471344,0.2574179,1.47509,-0.001137037,0.000751585,-0.00026691,146.5351792,4
R3,0.04391335,0.2611822,1.473629,-0.000800092,0.003764302,-0.001460314,101.9994861,3
R3,0.04265156,0.2689434,1.474475,-0.001261789,0.00776124,0.000845552,99.23411171,3
R3,0.04392625,0.3325399,1.47413,0.001274686,0.06359646,-0.00034523,88.85175448,2
R3,0.04335402,0.3371562,1.475467,-0.000572227,0.00461638,0.001337886,97.06609883,3
R3,0.04388122,0.3456756,1.477334,0.000527199,0.008519381,0.001866221,86.45891746,2
