Name,X,Y,Z,DeltaX,DeltaY,DeltaZ,Alpha,Kuant
R3,0.2863575,-0.07256311,1.383393,-0.01699767,-0.001100883,0.001656294,183.7056829,5
R3,0.2691942,-0.07535224,1.387071,-0.01716331,-0.002789125,0.003678083,189.2301696,5
R3,0.2535458,-0.07849091,1.388984,-0.01564839,-0.003138669,0.001913548,191.3415829,5
R3,0.1531997,-0.06978138,1.413522,-0.1003462,0.008709528,0.02453792,175.039456,4
R3,0.135355,-0.06572942,1.419817,-0.01784462,0.004051954,0.006294727,167.2068522,4
R3,0.07677686,0.006475525,1.43842,-0.05857818,0.07220495,0.01860273,129.0516082,3
R3,0.05771318,0.05773446,1.445099,-0.01906368,0.05125894,0.006679893,110.4006393,3
R3,0.04566108,0.0926156,1.449524,-0.0120521,0.03488114,0.004424453,109.0610087,3
R3,0.04052292,0.1275236,1.448715,-0.005138163,0.03490795,-0.000808716,98.37334209,3
R3,0.03989835,0.1416446,1.448528,-0.000624567,0.01412109,-0.000187635,92.53250726,3
R3,0.0377624,0.1578489,1.448504,-0.002135955,0.01620427,-2.38E-05,97.50911417,3
R3,0.03309331,0.1750304,1.451591,-0.004669089,0.01718153,0.003087401,105.2030142,3
R3,0.03173029,0.1906802,1.45371,-0.00136302,0.01564975,0.002119064,94.97763356,3
R3,0.02848177,0.2089405,1.455518,-0.00324852,0.01826034,0.001807809,100.0874029,3
R3,0.02430388,0.2309029,1.45615,-0.004177889,0.02196237,0.000632286,100.7706536,3
R3,0.02190756,0.2478426,1.460015,-0.002396323,0.01693968,0.003864408,98.05175661,3
R3,0.02006379,0.2653242,1.461625,-0.001843765,0.01748164,0.001609921,96.02065061,3
R3,0.02049081,0.2920833,1.4594,0.000427017,0.02675903,-0.002224803,89.08575926,3
R3,0.02548591,0.362854,1.468157,0.004995096,0.07077071,0.008756757,85.9626789,2
R3,0.02873461,0.3716396,1.47262,0.003248706,0.008785635,0.004463434,69.70687885,2
R3,0.0355081,0.3801186,1.475681,0.006773483,0.008478999,0.003060937,51.38024828,2
