0.3705876,0.3577241,1.436349
0.3958101,0.3491941,1.429678
0.4102258,0.3415663,1.424417
0.4251212,0.3339945,1.420388
0.4409469,0.3252843,1.416429
0.4694206,0.3011293,1.408631
0.4822014,0.2864124,1.404857
0.4948815,0.271307,1.403435
0.5048633,0.2548557,1.400932
0.5140358,0.2385991,1.400631
0.5183458,0.2225967,1.399583
0.5224792,0.2080658,1.400618
0.5255871,0.1949693,1.399299
0.5263122,0.1796025,1.400377
0.5282869,0.1653195,1.401638
0.5270987,0.1513222,1.403517
0.5238375,0.1364377,1.404817
0.5196071,0.1202568,1.404922
0.5157658,0.1038516,1.407259
0.5090989,0.08832676,1.409067
0.5026591,0.07523285,1.411494
0.4978207,0.06190102,1.413155
0.4426462,0.008895312,1.43088
0.4375092,0.003458909,1.435358
0.2956254,-0.008227641,1.466857
0.2827781,-0.004325127,1.467958
0.2670913,0.000998445,1.469386
0.2494443,0.008008827,1.470518
0.23392,0.0156172,1.470203
0.2183756,0.02390748,1.471899
0.1941036,0.05836029,1.470059
0.1395449,0.2178132,1.461891
0.1429357,0.2344494,1.461982
0.1487363,0.2464445,1.460993
0.1531703,0.2556566,1.459863
0.1595454,0.2684079,1.459369
0.1665844,0.2761807,1.458213
0.1729091,0.2830808,1.457393
0.1797946,0.2901706,1.455938
0.1911488,0.308421,1.455099
